x,y,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,SPEED_MAX_GUST,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,STATION_NAME,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,ID,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,,,
-118.0297222,52.92638889,2013,,12,19,0,AB,,,,,0,,JASPER WARDEN,M,35.4,,0.2,,3053536.2013.12.19,,12/19/2013 0:00,,0,,,M,-11.1,,-17.4,,,3053536,-23.7,,,,
-118.0297222,52.92638889,2013,,12,20,0,AB,,,,,0,,JASPER WARDEN,M,27.4,,1.4,,3053536.2013.12.20,,12/20/2013 0:00,,0,,,M,-6.9,,-9.4,,,3053536,-11.8,,,,
-118.0297222,52.92638889,2013,,12,21,0,AB,,,,,0,,JASPER WARDEN,M,29.6,,0,,3053536.2013.12.21,,12/21/2013 0:00,,0,,,M,-7.7,,-11.6,,,3053536,-15.4,,,,
-118.0297222,52.92638889,2013,,12,22,0,AB,,,,,0,,JASPER WARDEN,M,29.2,,0.2,,3053536.2013.12.22,,12/22/2013 0:00,,0,,,M,-4.8,,-11.2,,,3053536,-17.5,,,,
-118.0297222,52.92638889,2013,,12,23,0,AB,,,,,0,,JASPER WARDEN,M,19.6,,1.5,,3053536.2013.12.23,,12/23/2013 0:00,,0,,,M,2.3,,-1.6,,,3053536,-5.4,,,,
-118.0297222,52.92638889,2013,,12,24,0,AB,,,,,0,10,JASPER WARDEN,M,19.6,,0,,3053536.2013.12.24,,12/24/2013 0:00,,0,,,M,1.1,,-1.6,,,3053536,-4.3,,,,
-118.0297222,52.92638889,2013,,12,25,37,AB,,,,,21,14,JASPER WARDEN,M,18.1,,0,,3053536.2013.12.25,,12/25/2013 0:00,,0,,,M,3.1,,-0.1,,,3053536,-3.3,,,,
-118.0297222,52.92638889,2013,,12,26,44,AB,,,,,17,13,JASPER WARDEN,M,14.7,,0.2,,3053536.2013.12.26,,12/26/2013 0:00,,0,,,M,7,,3.3,,,3053536,-0.5,,,,
-118.0297222,52.92638889,2013,,12,27,52,AB,,,,,34,11,JASPER WARDEN,M,21.4,,2.3,,3053536.2013.12.27,,12/27/2013 0:00,,0,,,M,7.2,,-3.4,,,3053536,-13.9,,,,
-118.0297222,52.92638889,2013,,12,28,32,AB,,,,,36,,JASPER WARDEN,M,29.3,,0,,3053536.2013.12.28,,12/28/2013 0:00,,0,,,M,-8.3,,-11.3,,,3053536,-14.2,,,,
-118.0297222,52.92638889,2013,,12,29,0,AB,,,,,0,10,JASPER WARDEN,M,21.3,,0.2,,3053536.2013.12.29,,12/29/2013 0:00,,0,,,M,1.9,,-3.3,,,3053536,-8.4,,,,
-118.0297222,52.92638889,2013,,12,30,0,AB,,,,,0,11,JASPER WARDEN,M,23.7,,3.9,,3053536.2013.12.30,,12/30/2013 0:00,,0,,,M,-0.8,,-5.7,,,3053536,-10.6,,,,
-118.0297222,52.92638889,2013,,12,31,0,AB,,,,,0,,JASPER WARDEN,M,22.7,,0,,3053536.2013.12.31,,12/31/2013 0:00,,0,,,M,1.7,,-4.7,,,3053536,-11.1,,,,
-118.0297222,52.92638889,2014,,1,1,0,AB,,,,,0,13,JASPER WARDEN,M,22.1,,0,,3053536.2014.1.1,,1/1/2014 0:00,,0,,,M,0.6,,-4.1,,,3053536,-8.7,,,,
-118.0297222,52.92638889,2014,,1,2,32,AB,,,,,18,,JASPER WARDEN,M,16.2,,2.2,,3053536.2014.1.2,,1/2/2014 0:00,,0,,,M,3.9,,1.8,,,3053536,-0.4,,,,
-118.0297222,52.92638889,2014,,1,3,0,AB,,,,,0,,JASPER WARDEN,M,23.1,,4.2,,3053536.2014.1.3,,1/3/2014 0:00,,0,,,M,-0.1,,-5.1,,,3053536,-10.1,,,,
-118.0297222,52.92638889,2014,,1,4,0,AB,,,,,0,,JASPER WARDEN,M,32.2,,0.2,,3053536.2014.1.4,,1/4/2014 0:00,,0,,,M,-9,,-14.2,,,3053536,-19.3,,,,
-118.0297222,52.92638889,2014,,1,5,0,AB,,,,,0,,JASPER WARDEN,M,39.7,,0,,3053536.2014.1.5,,1/5/2014 0:00,,0,,,M,-14.9,,-21.7,,,3053536,-28.4,,,,
-118.0297222,52.92638889,2014,,1,6,0,AB,,,,,0,,JASPER WARDEN,M,30.9,,0,,3053536.2014.1.6,,1/6/2014 0:00,,0,,,M,-4.7,,-12.9,,,3053536,-21.1,,,,
-118.0297222,52.92638889,2014,,1,7,0,AB,,,,,0,,JASPER WARDEN,M,26.1,,0,,3053536.2014.1.7,,1/7/2014 0:00,,0,,,M,-5.1,,-8.1,,,3053536,-11,,,,
-118.0297222,52.92638889,2014,,1,8,0,AB,,,,,0,,JASPER WARDEN,M,22.7,,,,3053536.2014.1.8,,1/8/2014 0:00,,0,,,M,-2.3,M,-4.7,,,3053536,-7,,,,
-118.0297222,52.92638889,2014,,1,9,0,AB,,,,,0,,JASPER WARDEN,M,21.6,,,,3053536.2014.1.9,,1/9/2014 0:00,,0,,,M,1.1,M,-3.6,,,3053536,-8.2,,,,
-118.0297222,52.92638889,2014,,1,10,32,AB,,,,,16,,JASPER WARDEN,M,20.6,,0,,3053536.2014.1.10,,1/10/2014 0:00,,0,,,M,0.4,,-2.6,,,3053536,-5.6,,,,
-118.0297222,52.92638889,2014,,1,11,0,AB,,,,,0,,JASPER WARDEN,M,20.4,,12.9,,3053536.2014.1.11,,1/11/2014 0:00,,0,,,M,0.6,,-2.4,,,3053536,-5.4,,,,
-118.0297222,52.92638889,2014,,1,12,0,AB,,,,,0,,JASPER WARDEN,M,23.2,,0.5,,3053536.2014.1.12,,1/12/2014 0:00,,0,,,M,-1.4,,-5.2,,,3053536,-9,,,,
-118.0297222,52.92638889,2014,,1,13,0,AB,,,,,0,80,JASPER WARDEN,M,19.5,,3.1,,3053536.2014.1.13,,1/13/2014 0:00,,0,,,M,1.7,,-1.5,,,3053536,-4.6,,,,
-118.0297222,52.92638889,2014,,1,14,43,AB,,,,,12,,JASPER WARDEN,M,16.9,,0,,3053536.2014.1.14,,1/14/2014 0:00,,0,,,M,7,,1.1,,,3053536,-4.9,,,,
-118.0297222,52.92638889,2014,,1,15,44,AB,,,,,20,,JASPER WARDEN,M,15.4,,0,,3053536.2014.1.15,,1/15/2014 0:00,,0,,,M,7.3,,2.6,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2014,M,1,16,0,AB,M,,,,0,26,JASPER WARDEN,M,,,,M,3053536.2014.1.16,,1/16/2014 0:00,,,,,M,,M,,M,E,3053536,-1.8,,,,
-118.0297222,52.92638889,2014,,1,17,0,AB,,,,,0,27,JASPER WARDEN,M,17.4,,0,,3053536.2014.1.17,,1/17/2014 0:00,,0,,,M,6.6,,0.6,,,3053536,-5.5,,,,
-118.0297222,52.92638889,2014,,1,18,0,AB,,,,,0,27,JASPER WARDEN,M,20.2,,0,,3053536.2014.1.18,,1/18/2014 0:00,,0,,,M,5.6,,-2.2,,,3053536,-10,,,,
-118.0297222,52.92638889,2014,,1,19,37,AB,,,,,19,27,JASPER WARDEN,M,17.7,,0,,3053536.2014.1.19,,1/19/2014 0:00,,0,,,M,4.9,,0.3,,,3053536,-4.3,,,,
-118.0297222,52.92638889,2014,,1,20,0,AB,,,,,0,26,JASPER WARDEN,M,24.7,,0.2,,3053536.2014.1.20,,1/20/2014 0:00,,0,,,M,0.7,,-6.7,,,3053536,-14.1,,,,
-118.0297222,52.92638889,2014,,1,21,0,AB,,,,,0,26,JASPER WARDEN,M,20.1,,0,,3053536.2014.1.21,,1/21/2014 0:00,,0,,,M,2.3,,-2.1,,,3053536,-6.4,,,,
-118.0297222,52.92638889,2014,,1,22,0,AB,,,,,0,26,JASPER WARDEN,M,19.3,,0.2,,3053536.2014.1.22,,1/22/2014 0:00,,0,,,M,3.8,,-1.3,,,3053536,-6.4,,,,
-118.0297222,52.92638889,2014,,1,23,0,AB,,,,,0,26,JASPER WARDEN,M,16.7,,0,,3053536.2014.1.23,,1/23/2014 0:00,,0,,,M,4.6,,1.3,,,3053536,-2.1,,,,
-118.0297222,52.92638889,2014,,1,24,0,AB,,,,,0,26,JASPER WARDEN,M,18.6,,0,,3053536.2014.1.24,,1/24/2014 0:00,,0,,,M,5.3,,-0.6,,,3053536,-6.5,,,,
-118.0297222,52.92638889,2014,,1,25,0,AB,,,,,0,26,JASPER WARDEN,M,20.3,,0,,3053536.2014.1.25,,1/25/2014 0:00,,0,,,M,3.9,,-2.3,,,3053536,-8.4,,,,
-118.0297222,52.92638889,2014,,1,26,0,AB,,,,,0,26,JASPER WARDEN,M,21.9,,0.2,,3053536.2014.1.26,,1/26/2014 0:00,,0,,,M,1,,-3.9,,,3053536,-8.8,,,,
-118.0297222,52.92638889,2014,,1,28,0,AB,,,,,0,26,JASPER WARDEN,M,29.3,,0,,3053536.2014.1.28,,1/28/2014 0:00,,0,,,M,-0.2,,-11.3,,,3053536,-22.4,,,,
-118.0297222,52.92638889,2014,,1,29,46,AB,,,,,33,27,JASPER WARDEN,M,24.2,,0.3,,3053536.2014.1.29,,1/29/2014 0:00,,0,,,M,-2.3,,-6.2,,,3053536,-10.1,,,,
-118.0297222,52.92638889,2014,,1,30,39,AB,,,,,36,26,JASPER WARDEN,M,34.8,,0.2,,3053536.2014.1.30,,1/30/2014 0:00,,0,,,M,-9,,-16.8,,,3053536,-24.6,,,,
-118.0297222,52.92638889,2014,,1,31,0,AB,,,,,0,26,JASPER WARDEN,M,34.9,,0,,3053536.2014.1.31,,1/31/2014 0:00,,0,,,M,-8.5,,-16.9,,,3053536,-25.2,,,,
-118.0297222,52.92638889,2014,,2,1,0,AB,,,,,0,26,JASPER WARDEN,M,35.8,,0,,3053536.2014.2.1,,2/1/2014 0:00,,0,,,M,-7.7,,-17.8,,,3053536,-27.8,,,,
-118.0297222,52.92638889,2014,,2,2,0,AB,,,,,0,26,JASPER WARDEN,M,31.4,,0,,3053536.2014.2.2,,2/2/2014 0:00,,0,,,M,-6.8,,-13.4,,,3053536,-20,,,,
-118.0297222,52.92638889,2014,,2,3,41,AB,,,,,33,26,JASPER WARDEN,M,31.9,,0,,3053536.2014.2.3,,2/3/2014 0:00,,0,,,M,-9.1,,-13.9,,,3053536,-18.6,,,,
-118.0297222,52.92638889,2014,,2,4,33,AB,,,,,34,26,JASPER WARDEN,M,39.4,,0,,3053536.2014.2.4,,2/4/2014 0:00,,0,,,M,-17.4,,-21.4,,,3053536,-25.4,,,,
-118.0297222,52.92638889,2014,,2,5,0,AB,,,,,0,26,JASPER WARDEN,M,44.7,,0.2,,3053536.2014.2.5,,2/5/2014 0:00,,0,,,M,-17.7,,-26.7,,,3053536,-35.7,,,,
-118.0297222,52.92638889,2014,,2,6,0,AB,,,,,0,26,JASPER WARDEN,M,41,,0,,3053536.2014.2.6,,2/6/2014 0:00,,0,,,M,-11.3,,-23,,,3053536,-34.7,,,,
-118.0297222,52.92638889,2014,,2,7,35,AB,,,,,33,26,JASPER WARDEN,M,40.1,,0,,3053536.2014.2.7,,2/7/2014 0:00,,0,,,M,-9.5,,-22.1,,,3053536,-34.7,,,,
-118.0297222,52.92638889,2014,,2,8,0,AB,,,,,0,26,JASPER WARDEN,M,37.8,,0,,3053536.2014.2.8,,2/8/2014 0:00,,0,,,M,-11.5,,-19.8,,,3053536,-28,,,,
-118.0297222,52.92638889,2014,,2,9,0,AB,,,,,0,26,JASPER WARDEN,M,39,,0,,3053536.2014.2.9,,2/9/2014 0:00,,0,,,M,-8.3,,-21,,,3053536,-33.6,,,,
-118.0297222,52.92638889,2014,,2,10,0,AB,,,,,0,26,JASPER WARDEN,M,33.4,,2,,3053536.2014.2.10,,2/10/2014 0:00,,0,,,M,-3.5,,-15.4,,,3053536,-27.3,,,,
-118.0297222,52.92638889,2014,,2,11,0,AB,,,,,0,28,JASPER WARDEN,M,34.1,,0.9,,3053536.2014.2.11,,2/11/2014 0:00,,0,,,M,-12.5,,-16.1,,,3053536,-19.6,,,,
-118.0297222,52.92638889,2014,,2,12,0,AB,,,,,0,29,JASPER WARDEN,M,23.2,,2.3,,3053536.2014.2.12,,2/12/2014 0:00,,0,,,M,4.3,,-5.2,,,3053536,-14.7,,,,
-118.0297222,52.92638889,2014,,2,13,33,AB,,,,,27,31,JASPER WARDEN,M,19.1,,0.2,,3053536.2014.2.13,,2/13/2014 0:00,,0,,,M,6.2,,-1.1,,,3053536,-8.3,,,,
-118.0297222,52.92638889,2014,,2,15,0,AB,,,,,0,31,JASPER WARDEN,M,18.7,,0,,3053536.2014.2.15,,2/15/2014 0:00,,0,,,M,5.4,,-0.7,,,3053536,-6.7,,,,
-118.0297222,52.92638889,2014,,2,16,0,AB,,,,,0,31,JASPER WARDEN,M,18.1,,0.8,,3053536.2014.2.16,,2/16/2014 0:00,,0,,,M,3.2,,-0.1,,,3053536,-3.4,,,,
-118.0297222,52.92638889,2014,,2,17,0,AB,,,,,0,29,JASPER WARDEN,M,19.1,,0,,3053536.2014.2.17,,2/17/2014 0:00,,0,,,M,3.2,,-1.1,,,3053536,-5.4,,,,
-118.0297222,52.92638889,2014,,2,18,33,AB,,,,,17,30,JASPER WARDEN,M,24.2,,0,,3053536.2014.2.18,,2/18/2014 0:00,,0,,,M,2.5,,-6.2,,,3053536,-14.8,,,,
-118.0297222,52.92638889,2014,,2,19,0,AB,,,,,0,30,JASPER WARDEN,M,20.4,,2.1,,3053536.2014.2.19,,2/19/2014 0:00,,0,,,M,2.3,,-2.4,,,3053536,-7,,,,
-118.0297222,52.92638889,2014,,2,20,32,AB,,,,,21,31,JASPER WARDEN,M,22.6,,0.2,,3053536.2014.2.20,,2/20/2014 0:00,,0,,,M,1.1,,-4.6,,,3053536,-10.3,,,,
-118.0297222,52.92638889,2014,,2,21,0,AB,,,,,0,31,JASPER WARDEN,M,29.7,,0,,3053536.2014.2.21,,2/21/2014 0:00,,0,,,M,-5,,-11.7,,,3053536,-18.4,,,,
-118.0297222,52.92638889,2014,,2,23,32,AB,,,,,1,30,JASPER WARDEN,M,37.8,,0,,3053536.2014.2.23,,2/23/2014 0:00,,0,,,M,-13.8,,-19.8,,,3053536,-25.7,,,,
-118.0297222,52.92638889,2014,,2,24,0,AB,,,,,0,30,JASPER WARDEN,M,37.4,,0.2,,3053536.2014.2.24,,2/24/2014 0:00,,0,,,M,-5.2,,-19.4,,,3053536,-33.6,,,,
-118.0297222,52.92638889,2014,,2,25,0,AB,,,,,0,30,JASPER WARDEN,M,33.1,,0,,3053536.2014.2.25,,2/25/2014 0:00,,0,,,M,0.2,,-15.1,,,3053536,-30.4,,,,
-118.0297222,52.92638889,2014,,2,26,0,AB,,,,,0,30,JASPER WARDEN,M,28.4,,0,,3053536.2014.2.26,,2/26/2014 0:00,,0,,,M,5.3,,-10.4,,,3053536,-26,,,,
-118.0297222,52.92638889,2014,,2,27,43,AB,,,,,34,30,JASPER WARDEN,M,28.5,,0,,3053536.2014.2.27,,2/27/2014 0:00,,0,,,M,0.1,,-10.5,,,3053536,-21,,,,
-118.0297222,52.92638889,2014,,2,28,43,AB,,,,,33,30,JASPER WARDEN,M,33.7,,0,,3053536.2014.2.28,,2/28/2014 0:00,,0,,,M,-11.1,,-15.7,,,3053536,-20.2,,,,
-118.0297222,52.92638889,2014,,3,1,50,AB,,,,,32,30,JASPER WARDEN,M,40.3,,0,,3053536.2014.3.1,,3/1/2014 0:00,,0,,,M,-16.7,,-22.3,,,3053536,-27.8,,,,
-118.0297222,52.92638889,2014,,3,2,44,AB,,,,,35,29,JASPER WARDEN,M,42.6,,0,,3053536.2014.3.2,,3/2/2014 0:00,,0,,,M,-18.3,,-24.6,,,3053536,-30.9,,,,
-118.0297222,52.92638889,2014,,3,3,0,AB,,,,,0,30,JASPER WARDEN,M,38.2,,1.7,,3053536.2014.3.3,,3/3/2014 0:00,,0,,,M,-17.1,,-20.2,,,3053536,-23.3,,,,
-118.0297222,52.92638889,2014,,3,4,0,AB,,,,,0,32,JASPER WARDEN,M,34.4,,1.3,,3053536.2014.3.4,,3/4/2014 0:00,,0,,,M,-11.2,,-16.4,,,3053536,-21.6,,,,
-118.0297222,52.92638889,2014,,3,5,32,AB,,,,,35,32,JASPER WARDEN,M,33.4,,1.5,,3053536.2014.3.5,,3/5/2014 0:00,,0,,,M,-10.5,,-15.4,,,3053536,-20.3,,,,
-118.0297222,52.92638889,2014,,3,6,0,AB,,,,,0,36,JASPER WARDEN,M,30.6,,3.4,,3053536.2014.3.6,,3/6/2014 0:00,,0,,,M,-10.5,,-12.6,,,3053536,-14.6,,,,
-118.0297222,52.92638889,2014,,3,7,0,AB,,,,,0,37,JASPER WARDEN,M,21.3,,0.4,,3053536.2014.3.7,,3/7/2014 0:00,,0,,,M,5.4,,-3.3,,,3053536,-11.9,,,,
-118.0297222,52.92638889,2014,,3,8,0,AB,,,,,0,35,JASPER WARDEN,M,13.8,,0,,3053536.2014.3.8,,3/8/2014 0:00,,0,,,M,6.1,,4.2,,,3053536,2.3,,,,
-118.0297222,52.92638889,2014,,3,9,37,AB,,,,,14,30,JASPER WARDEN,M,15.4,,2.4,,3053536.2014.3.9,,3/9/2014 0:00,,0,,,M,7.1,,2.6,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2014,,3,10,37,AB,,,,,27,28,JASPER WARDEN,M,17.5,,0.2,,3053536.2014.3.10,,3/10/2014 0:00,,0,,,M,6.7,,0.5,,,3053536,-5.7,,,,
-118.0297222,52.92638889,2014,,3,11,0,AB,,,,,0,25,JASPER WARDEN,M,18.1,,0,,3053536.2014.3.11,,3/11/2014 0:00,,0,,,M,7.4,,-0.1,,,3053536,-7.5,,,,
-118.0297222,52.92638889,2014,,3,12,33,AB,,,,,19,25,JASPER WARDEN,M,14.6,,0,,3053536.2014.3.12,,3/12/2014 0:00,,0,,,M,10.3,,3.4,,,3053536,-3.6,,,,
-118.0297222,52.92638889,2014,,3,13,33,AB,,,,,22,24,JASPER WARDEN,M,16.5,,0,,3053536.2014.3.13,,3/13/2014 0:00,,0,,,M,7.2,,1.5,,,3053536,-4.2,,,,
-118.0297222,52.92638889,2014,,3,14,0,AB,,,,,0,24,JASPER WARDEN,M,16.2,,0.3,,3053536.2014.3.14,,3/14/2014 0:00,,0,,,M,7.2,,1.8,,,3053536,-3.6,,,,
-118.0297222,52.92638889,2014,,3,15,33,AB,,,,,19,22,JASPER WARDEN,M,16.7,,1.7,,3053536.2014.3.15,,3/15/2014 0:00,,0,,,M,6.1,,1.3,,,3053536,-3.6,,,,
-118.0297222,52.92638889,2014,,3,16,0,AB,,,,,0,22,JASPER WARDEN,M,16.9,,3.3,,3053536.2014.3.16,,3/16/2014 0:00,,0,,,M,3.5,,1.1,,,3053536,-1.4,,,,
-118.0297222,52.92638889,2014,,3,17,37,AB,,,,,19,21,JASPER WARDEN,M,16.6,,0,,3053536.2014.3.17,,3/17/2014 0:00,,0,,,M,5.3,,1.4,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2014,,3,18,0,AB,,,,,0,20,JASPER WARDEN,M,19.9,,0.2,,3053536.2014.3.18,,3/18/2014 0:00,,0,,,M,4.4,,-1.9,,,3053536,-8.2,,,,
-118.0297222,52.92638889,2014,,3,19,0,AB,,,,,0,20,JASPER WARDEN,M,18.2,,0,,3053536.2014.3.19,,3/19/2014 0:00,,0,,,M,6.2,,-0.2,,,3053536,-6.6,,,,
-118.0297222,52.92638889,2014,,3,20,43,AB,,,,,33,23,JASPER WARDEN,M,22.1,,4,,3053536.2014.3.20,,3/20/2014 0:00,,0,,,M,0.1,,-4.1,,,3053536,-8.2,,,,
-118.0297222,52.92638889,2014,,3,21,41,AB,,,,,32,22,JASPER WARDEN,M,26.4,,0.2,,3053536.2014.3.21,,3/21/2014 0:00,,0,,,M,-5.3,,-8.4,,,3053536,-11.4,,,,
-118.0297222,52.92638889,2014,,3,22,0,AB,,,,,0,22,JASPER WARDEN,M,29.4,,0,,3053536.2014.3.22,,3/22/2014 0:00,,0,,,M,-3.8,,-11.4,,,3053536,-18.9,,,,
-118.0297222,52.92638889,2014,,3,23,0,AB,,,,,0,22,JASPER WARDEN,M,25,,0,,3053536.2014.3.23,,3/23/2014 0:00,,0,,,M,-2.8,,-7,,,3053536,-11.2,,,,
-118.0297222,52.92638889,2014,,3,24,33,AB,,,,,1,22,JASPER WARDEN,M,24.9,,0,,3053536.2014.3.24,,3/24/2014 0:00,,0,,,M,-1.9,,-6.9,,,3053536,-11.8,,,,
-118.0297222,52.92638889,2014,,3,25,46,AB,,,,,3,22,JASPER WARDEN,M,24.5,,1.3,,3053536.2014.3.25,,3/25/2014 0:00,,0,,,M,-1.5,,-6.5,,,3053536,-11.5,,,,
-118.0297222,52.92638889,2014,,3,27,37,AB,,,,,33,22,JASPER WARDEN,M,25.3,,0.4,,3053536.2014.3.27,,3/27/2014 0:00,,0,,,M,-3.8,,-7.3,,,3053536,-10.8,,,,
-118.0297222,52.92638889,2014,,3,28,0,AB,,,,,0,21,JASPER WARDEN,M,22.3,,0.2,,3053536.2014.3.28,,3/28/2014 0:00,,0,,,M,5.6,,-4.3,,,3053536,-14.1,,,,
-118.0297222,52.92638889,2014,,3,29,46,AB,,,,,1,20,JASPER WARDEN,M,21.3,,4,,3053536.2014.3.29,,3/29/2014 0:00,,0,,,M,-0.9,,-3.3,,,3053536,-5.7,,,,
-118.0297222,52.92638889,2014,,3,30,43,AB,,,,,34,22,JASPER WARDEN,M,24,,2.2,,3053536.2014.3.30,,3/30/2014 0:00,,0,,,M,-3.4,,-6,,,3053536,-8.5,,,,
-118.0297222,52.92638889,2014,,3,31,0,AB,,,,,0,21,JASPER WARDEN,M,21.5,,0.2,,3053536.2014.3.31,,3/31/2014 0:00,,0,,,M,5.2,,-3.5,,,3053536,-12.1,,,,
-118.0297222,52.92638889,2014,,4,1,0,AB,,,,,0,20,JASPER WARDEN,M,21.2,,0,,3053536.2014.4.1,,4/1/2014 0:00,,0,,,M,6.8,,-3.2,,,3053536,-13.1,,,,
-118.0297222,52.92638889,2014,,4,2,0,AB,,,,,0,20,JASPER WARDEN,M,21.8,,3.4,,3053536.2014.4.2,,4/2/2014 0:00,,0,,,M,1.8,,-3.8,,,3053536,-9.3,,,,
-118.0297222,52.92638889,2014,,4,3,0,AB,,,,,0,21,JASPER WARDEN,M,17.5,,0,,3053536.2014.4.3,,4/3/2014 0:00,,0,,,M,7.2,,0.5,,,3053536,-6.3,,,,
-118.0297222,52.92638889,2014,,4,4,37,AB,,,,,21,20,JASPER WARDEN,M,14.4,,0,,3053536.2014.4.4,,4/4/2014 0:00,,0,,,M,9.4,,3.6,,,3053536,-2.3,,,,
-118.0297222,52.92638889,2014,,4,5,32,AB,,,,,19,17,JASPER WARDEN,M,14.8,,0,,3053536.2014.4.5,,4/5/2014 0:00,,0,,,M,8.4,,3.2,,,3053536,-2.1,,,,
-118.0297222,52.92638889,2014,,4,6,41,AB,,,,,20,15,JASPER WARDEN,M,14.1,,0,,3053536.2014.4.6,,4/6/2014 0:00,,0,,,M,7.5,,3.9,,,3053536,0.2,,,,
-118.0297222,52.92638889,2014,,4,7,33,AB,,,,,15,13,JASPER WARDEN,M,11.8,,0,,3053536.2014.4.7,,4/7/2014 0:00,,0,,,M,12.2,,6.2,,,3053536,0.1,,,,
-118.0297222,52.92638889,2014,,4,8,37,AB,,,,,19,4,JASPER WARDEN,M,9.3,,1.8,,3053536.2014.4.8,,4/8/2014 0:00,,0,,,M,14.8,,8.7,,,3053536,2.5,,,,
-118.0297222,52.92638889,2014,,4,9,32,AB,,,,,18,1,JASPER WARDEN,M,16.6,,0.2,,3053536.2014.4.9,,4/9/2014 0:00,,0,,,M,6.3,,1.4,,,3053536,-3.5,,,,
-118.0297222,52.92638889,2014,,4,10,37,AB,,,,,28,1,JASPER WARDEN,M,13.1,,0,,3053536.2014.4.10,,4/10/2014 0:00,,0,,,M,10.7,,4.9,,,3053536,-0.9,,,,
-118.0297222,52.92638889,2014,,4,11,41,AB,,,,,23,1,JASPER WARDEN,M,12.9,,0,,3053536.2014.4.11,,4/11/2014 0:00,,0,,,M,11.9,,5.1,,,3053536,-1.8,,,,
-118.0297222,52.92638889,2014,,4,13,32,AB,,,,,22,0,JASPER WARDEN,M,17.4,,0,,3053536.2014.4.13,,4/13/2014 0:00,,0,,,M,12.3,,0.6,,,3053536,-11.1,T,,,
-118.0297222,52.92638889,2014,,4,18,0,AB,,,,,0,,JASPER WARDEN,M,12.9,,1.7,,3053536.2014.4.18,,4/18/2014 0:00,,0,,,M,10.7,,5.1,,,3053536,-0.5,,,,
-118.0297222,52.92638889,2014,,4,19,0,AB,,,,,0,,JASPER WARDEN,M,12.9,,0.2,,3053536.2014.4.19,,4/19/2014 0:00,,0,,,M,12.9,,5.1,,,3053536,-2.7,,,,
-118.0297222,52.92638889,2014,,4,21,33,AB,,,,,21,,JASPER WARDEN,M,12,,0,,3053536.2014.4.21,,4/21/2014 0:00,,0,,,M,14.5,,6,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2014,,4,22,0,AB,,,,,0,0,JASPER WARDEN,M,14.8,,3.3,,3053536.2014.4.22,,4/22/2014 0:00,,0,,,M,9.7,,3.2,,,3053536,-3.4,T,,,
-118.0297222,52.92638889,2014,,4,23,39,AB,,,,,23,1,JASPER WARDEN,M,14.4,,0.7,,3053536.2014.4.23,,4/23/2014 0:00,,0,,,M,9.1,,3.6,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2014,,4,24,0,AB,,,,,0,,JASPER WARDEN,M,15.1,,0.2,,3053536.2014.4.24,,4/24/2014 0:00,,0,,,M,13.3,,2.9,,,3053536,-7.5,,,,
-118.0297222,52.92638889,2014,,4,25,0,AB,,,,,0,0,JASPER WARDEN,M,12.5,,0,,3053536.2014.4.25,,4/25/2014 0:00,,0,,,M,13.7,,5.5,,,3053536,-2.7,T,,,
-118.0297222,52.92638889,2014,,4,26,35,AB,,,,,36,0,JASPER WARDEN,M,15.6,,0.6,,3053536.2014.4.26,,4/26/2014 0:00,,0,,,M,7.9,,2.4,,,3053536,-3.2,T,,,
-118.0297222,52.92638889,2014,,4,27,0,AB,,,,,0,,JASPER WARDEN,M,13.4,,0,,3053536.2014.4.27,,4/27/2014 0:00,,0,,,M,13.3,,4.6,,,3053536,-4.1,,,,
-118.0297222,52.92638889,2014,,4,28,35,AB,,,,,23,0,JASPER WARDEN,M,13.7,,0,,3053536.2014.4.28,,4/28/2014 0:00,,0,,,M,12.8,,4.3,,,3053536,-4.3,T,,,
-118.0297222,52.92638889,2014,,4,29,39,AB,,,,,16,0,JASPER WARDEN,M,12.7,,0.2,,3053536.2014.4.29,,4/29/2014 0:00,,0,,,M,17.2,,5.3,,,3053536,-6.6,T,,,
-118.0297222,52.92638889,2014,,4,30,0,AB,,,,,0,,JASPER WARDEN,M,8.7,,0,,3053536.2014.4.30,,4/30/2014 0:00,,0,,,M,21.5,,9.3,,,3053536,-2.9,,,,
