LOCAL_DATE2,COOLING_DEGREE_DAYS2,HEATING_DEGREE_DAYS2,TOTAL_PRECIPITATION2,TOTAL_RAIN2,TOTAL_SNOW2,SNOW_ON_GROUND2,MAX_TEMPERATURE2,MEAN_TEMPERATURE2,MIN_TEMPERATURE2
8/2/1986,0.8,0,0.8,0.8,0,0,28,18.8,9.5
8/3/1986,2,0,0,0,0,0,26,20,14
8/4/1986,0,1.7,2.4,2.4,0,0,21,16.3,11.5
8/5/1986,0,0.7,0,0,0,0,23.5,17.3,11
8/6/1986,0.3,0,0,0,0,0,27.5,18.3,9
8/7/1986,1.5,0,0,0,0,0,27,19.5,12
8/8/1986,0,0.7,0,0,0,0,26,17.3,8.5
8/9/1986,0,0.2,0,0,0,0,27.5,17.8,8
8/10/1986,0.5,0,0,0,0,0,29.5,18.5,7.5
8/11/1986,3,0,0,0,0,0,30,21,12
8/12/1986,3.5,0,0,0,0,0,25.5,21.5,17.5
8/13/1986,1.5,0,0,0,0,0,27,19.5,12
8/14/1986,0,2.5,0,0,0,0,21,15.5,10
8/15/1986,0,5.7,0,0,0,0,19,12.3,5.5
8/16/1986,0,6,0,0,0,0,22,12,2
8/17/1986,0,3,0,0,0,0,24,15,6
8/18/1986,0,5,7,7,0,0,16,13,10
8/19/1986,0,5.7,0,0,0,0,19.5,12.3,5
8/20/1986,0,3.7,0,0,0,0,24,14.3,4.5
8/21/1986,0,5.5,0,0,0,0,22.5,12.5,2.5
8/22/1986,0,3.5,1.4,1.4,0,0,26,14.5,3
8/23/1986,0,1,0.2,0.2,0,0,22,17,12
8/24/1986,0,3.7,3.8,3.8,0,0,19,14.3,9.5
8/25/1986,0,1.7,0,0,0,0,22,16.3,10.5
8/26/1986,0,1.2,0,0,0,0,26.5,16.8,7
8/27/1986,0,0,0,0,0,0,28,18,8
8/28/1986,1.5,0,2.4,2.4,0,0,30,19.5,9
8/29/1986,2.5,0,0,0,0,0,26,20.5,15
8/30/1986,0,3.5,0,0,0,0,22.5,14.5,6.5
8/31/1986,0,3,4,4,0,0,24,15,6
9/1/1986,0,1.7,3.6,3.6,0,0,20.5,16.3,12
9/2/1986,0,1,1.2,1.2,0,0,21,17,13
9/3/1986,0,5.5,6.2,6.2,0,0,16,12.5,9
9/4/1986,0,3,0.2,0.2,0,0,18.5,15,11.5
9/5/1986,0,5.5,0,0,0,0,21,12.5,4
9/6/1986,0,5.5,0,0,0,0,22,12.5,3
9/7/1986,0,4.5,0,0,0,0,22.5,13.5,4.5
9/8/1986,0,6.2,0,0,0,0,21,11.8,2.5
9/9/1986,0,7,2.8,2.8,0,0,20,11,2
9/10/1986,0,8.7,0,0,0,0,14.5,9.3,4
9/11/1986,0,14,0.2,0.2,0,0,9,4,-1
9/12/1986,0,11.5,0,0,0,0,14,6.5,-1
9/13/1986,0,10.7,0,0,0,0,15,7.3,-0.5
9/14/1986,0,14,0,0,0,0,9.5,4,-1.5
9/15/1986,0,12.2,0,0,0,0,11.5,5.8,0
9/16/1986,0,11.5,0,0,0,0,14,6.5,-1
9/17/1986,0,9.5,0,0,0,0,17,8.5,0
9/18/1986,0,10.5,0,0,0,0,16.5,7.5,-1.5
9/19/1986,0,10.5,0,0,0,0,17,7.5,-2
9/20/1986,0,10,0,0,0,0,17,8,-1
9/21/1986,0,8.5,0.4,0.4,0,0,19.5,9.5,-0.5
9/22/1986,0,8.7,11.8,11.8,0,0,12.5,9.3,6
9/23/1986,0,6.7,8.2,8.2,0,0,14,11.3,8.5
9/24/1986,0,8.7,0.4,0.4,0,0,12.5,9.3,6
9/25/1986,0,10.2,1.4,1.4,0,0,13,7.8,2.5
9/26/1986,0,9,0.6,0.6,0,0,10,9,8
9/27/1986,0,12.2,0.4,0.4,0,0,12.5,5.8,-1
9/28/1986,0,8.5,6.6,6.6,0,0,12,9.5,7
9/29/1986,0,8.2,11,11,0,0,11.5,9.8,8
9/30/1986,0,11,0.2,0.2,0,0,10.5,7,3.5
10/1/1986,0,12.5,0.8,0.8,0,0,10,5.5,1
10/2/1986,0,13.7,6.6,6.6,0,0,7.5,4.3,1
10/3/1986,0,9.5,1.1,1.1,0,0,12,8.5,5
10/4/1986,0,6.5,3.2,3.2,0,0,17,11.5,6
10/5/1986,0,2.5,0,0,0,0,20,15.5,11
10/6/1986,0,3.7,1,1,0,0,20,14.3,8.5
10/7/1986,0,7.5,1.4,1.4,0,0,13.5,10.5,7.5
10/8/1986,0,7.2,0,0,0,0,14,10.8,7.5
10/9/1986,0,7.5,0,0,0,0,15,10.5,6
10/10/1986,0,12.5,0,0,0,0,13,5.5,-2
10/11/1986,0,12.2,0,0,0,0,14.5,5.8,-3
10/12/1986,0,10.7,0,0,0,0,16,7.3,-1.5
10/13/1986,0,10.5,0,0,0,0,16.5,7.5,-1.5
10/14/1986,0,6.2,0,0,0,0,18.5,11.8,5
10/15/1986,0,8,0,0,0,0,19,10,1
10/16/1986,0,9,0,0,0,0,19,9,-1
10/17/1986,0,12,0.8,0.8,0,0,14,6,-2
10/18/1986,0,14.2,1,1,0,0,11,3.8,-3.5
10/19/1986,0,8.7,0,0,0,0,14,9.3,4.5
10/20/1986,0,8,0,0,0,0,15,10,5
10/21/1986,0,12,0,0,0,0,13,6,-1
10/22/1986,0,11,0,0,0,0,15,7,-1
10/23/1986,0,11.7,0,0,0,0,14,6.3,-1.5
10/24/1986,0,13.2,0.8,0.8,0,0,11.5,4.8,-2
10/25/1986,0,10.5,1.6,1.6,0,0,16,7.5,-1
10/26/1986,0,11.2,6,6,0,0,10.5,6.8,3
10/27/1986,0,9.7,0,0,0,0,11.5,8.3,5
10/28/1986,0,8.7,0,0,0,0,12,9.3,6.5
10/29/1986,0,12.2,0,0,0,0,11.5,5.8,0
10/30/1986,0,16.7,0,0,0,0,2.5,1.3,0
10/31/1986,0,23.3,2,0,2,0,0,-5.3,-10.5
11/1/1986,0,18,11.8,11.8,0,0,5,0,-5
11/2/1986,0,13,1.5,1.5,0,0,7,5,3
11/3/1986,0,11.2,2.2,2.2,0,0,8.5,6.8,5
11/4/1986,0,13.7,0,0,0,0,7.5,4.3,1
11/5/1986,0,15.2,0.4,0,0.4,0,6,2.8,-0.5
11/6/1986,0,15.7,1,0.4,0.6,0,5.5,2.3,-1
11/7/1986,0,29,0,0,0,1,-10,-11,-12
11/8/1986,0,33.8,0,0,0,1,-11,-15.8,-20.5
11/9/1986,0,35.3,0.2,0,0.2,1,-12,-17.3,-22.5
11/10/1986,0,30.5,11.6,0,11.6,1,-8,-12.5,-17
11/11/1986,0,28.8,0,0,0,13,-7,-10.8,-14.5
11/12/1986,0,28.5,16.8,0,16.8,13,-5,-10.5,-16
11/13/1986,0,23.3,0.6,0,0.6,30,-4,-5.3,-6.5
11/14/1986,0,28.8,2.6,0,2.6,25,-4,-10.8,-17.5
11/15/1986,0,21,0,0,0,27,3,-3,-9
11/16/1986,0,18.8,1,0,1,27,1.5,-0.8,-3
11/17/1986,0,28,3.4,0,3.4,27,-9,-10,-11
11/18/1986,0,29,15.4,0,15.4,30,-9,-11,-13
11/19/1986,0,29.8,5.9,0,5.9,37,-6.5,-11.8,-17
11/20/1986,0,20.8,0,0,0,43,6,-2.8,-11.5
11/21/1986,0,17.5,0,0,0,35,5,0.5,-4
11/22/1986,0,20,4.2,4.2,0,35,4.5,-2,-8.5
11/23/1986,0,15,0,0,0,25,9,3,-3
11/24/1986,0,16.5,0,0,0,22,4.5,1.5,-1.5
11/25/1986,0,15.7,0,0,0,20,7,2.3,-2.5
11/26/1986,0,16.2,0.6,0,0.6,20,4.5,1.8,-1
11/27/1986,0,17.7,0,0,0,21,5.5,0.3,-5
11/28/1986,0,18.5,0,0,0,20,4,-0.5,-5
11/29/1986,0,20,0,0,0,20,2,-2,-6
11/30/1986,0,17.2,0.2,0,0.2,20,1.5,0.8,0
12/1/1986,0,20,0,0,0,20,2.5,-2,-6.5
12/2/1986,0,27.3,0,0,0,20,-4,-9.3,-14.5
12/3/1986,0,30,0,0,0,20,-9.5,-12,-14.5
12/4/1986,0,28,0,0,0,20,-9,-10,-11
12/5/1986,0,31,0,0,0,20,-12,-13,-14
12/6/1986,0,24.8,0,0,0,20,0,-6.8,-13.5
12/7/1986,0,21,0,0,0,20,3,-3,-9
12/8/1986,0,29.8,0,0,0,20,-8,-11.8,-15.5
12/9/1986,0,29,0,0,0,20,-8,-11,-14
12/10/1986,0,31.8,0,0,0,20,-12,-13.8,-15.5
12/11/1986,0,31.3,3,0,3,20,-8.5,-13.3,-18
12/12/1986,0,26.5,2.8,0,2.8,23,-4,-8.5,-13
12/13/1986,0,22,0.8,0,0.8,24,-2,-4,-6
12/14/1986,0,21,0,0,0,24,-1,-3,-5
12/15/1986,0,22,0,0,0,24,-1,-4,-7
12/16/1986,0,22,0,0,0,24,-1.5,-4,-6.5
12/17/1986,0,21.3,0,0,0,23,0,-3.3,-6.5
12/18/1986,0,25,0,0,0,23,-2.5,-7,-11.5
12/19/1986,0,29,0,0,0,23,-8,-11,-14
12/20/1986,0,22.5,0,0,0,23,4,-4.5,-13
12/21/1986,0,18.3,2.4,0,2.4,23,2,-0.3,-2.5
12/22/1986,0,16,1,1,0,25,5.5,2,-1.5
12/23/1986,0,14.7,2.4,2.4,0,23,5,3.3,1.5
12/24/1986,0,14.5,0,0,0,21,6,3.5,1
12/25/1986,0,14.7,0,0,0,21,5.5,3.3,1
12/26/1986,0,17,2.4,0,2.4,21,4.5,1,-2.5
12/27/1986,0,17.2,0,0,0,23,5.5,0.8,-4
12/28/1986,0,13.2,0,0,0,22,9,4.8,0.5
12/29/1986,0,14,0.4,0.4,0,15,6,4,2
12/30/1986,0,19.8,0,0,0,15,2,-1.8,-5.5
12/31/1986,0,21,0,0,0,15,2.5,-3,-8.5
1/1/1987,0,19,0.8,0,0.8,15,3,-1,-5
1/2/1987,0,19.5,0,0,0,15,2,-1.5,-5
1/3/1987,0,16.2,1.4,1.4,0,15,4.5,1.8,-1
1/4/1987,0,22,0,0,0,15,-1,-4,-7
1/5/1987,0,25.8,0,0,0,15,-6.5,-7.8,-9
1/6/1987,0,25,0,0,0,15,-5,-7,-9
1/7/1987,0,23,0,0,0,15,-4,-5,-6
1/8/1987,0,24.8,0,0,0,15,-0.5,-6.8,-13
1/9/1987,0,20.5,4.8,4.8,0,15,4.5,-2.5,-9.5
1/10/1987,0,14,14.2,14.2,0,15,7,4,1
1/11/1987,0,16,0,0,0,6,7,2,-3
1/12/1987,0,15.5,0,0,0,6,6,2.5,-1
1/13/1987,0,21.5,0.4,0,0.4,6,-1,-3.5,-6
1/14/1987,0,28,1,0,1,6,-6.5,-10,-13.5
1/15/1987,0,27.8,11.6,0,11.6,6,-4.5,-9.8,-15
1/16/1987,0,21.5,0.6,0,0.6,18,0,-3.5,-7
1/17/1987,0,19,0,0,0,18,2,-1,-4
1/18/1987,0,21.5,0,0,0,16,1.5,-3.5,-8.5
1/19/1987,0,24.8,0,0,0,15,0,-6.8,-13.5
1/20/1987,0,19.3,0,0,0,13,4,-1.3,-6.5
1/21/1987,0,26.3,0,0,0,13,-5.5,-8.3,-11
1/22/1987,0,24.5,0,0,0,13,-2,-6.5,-11
1/23/1987,0,26.3,0,0,0,,-5,-8.3,-11.5
1/24/1987,0,23,0,0,0,,1.5,-5,-11.5
1/25/1987,0,21,1.6,0,1.6,,0,-3,-6
1/26/1987,0,23.5,0.8,0,0.8,,-4,-5.5,-7
1/27/1987,0,23.5,3.4,0,3.4,,-2,-5.5,-9
1/28/1987,0,19.8,1.4,0,1.4,,1,-1.8,-4.5
1/29/1987,0,17.5,0,0,0,,7,0.5,-6
1/30/1987,,,0,0,0,15,7.5,,
1/31/1987,0,18.3,0,0,0,15,4,-0.3,-4.5
2/1/1987,0,23.5,1.8,0,1.8,15,-2.5,-5.5,-8.5
2/2/1987,0,23.8,0,0,0,15,-1.5,-5.8,-10
2/3/1987,0,20.8,0,0,0,15,2.5,-2.8,-8
2/4/1987,0,17,0.4,0.4,0,15,7.5,1,-5.5
2/5/1987,0,15.5,0.4,0.4,0,12,9,2.5,-4
2/6/1987,0,11.7,0.4,0.4,0,8,10,6.3,2.5
2/7/1987,0,15.2,0,0,0,6,5.5,2.8,0
2/8/1987,0,18.3,0.4,0.4,0,6,3,-0.3,-3.5
2/9/1987,0,16.7,2.2,2.2,0,6,4,1.3,-1.5
2/10/1987,0,13,0.2,0.2,0,4,9,5,1
2/11/1987,0,13.5,4.6,4.6,0,2,6.5,4.5,2.5
2/12/1987,0,16.5,0,0,0,2,4,1.5,-1
2/13/1987,0,15.5,4.6,4.6,0,2,5.5,2.5,-0.5
2/14/1987,0,14.2,0,0,0,1,8,3.8,-0.5
2/15/1987,0,17.2,0,0,0,1,5,0.8,-3.5
2/16/1987,0,15.2,3.4,2.4,1,0,6.5,2.8,-1
2/17/1987,0,16.2,0,0,0,0,6,1.8,-2.5
2/18/1987,0,18.5,0,0,0,0,4,-0.5,-5
2/19/1987,0,16.5,0,0,0,0,5,1.5,-2
2/20/1987,0,18,2.6,2,0.6,0,4,0,-4
2/21/1987,0,15,2.4,0,2.4,0,6,3,0
2/22/1987,0,17.2,0.4,0.4,0,2,2.5,0.8,-1
2/23/1987,0,18.3,0,0,0,2,4,-0.3,-4.5
2/24/1987,0,22,0,0,0,1,2,-4,-10
2/25/1987,0,22,0,0,0,0,1.5,-4,-9.5
2/26/1987,0,16.7,1.4,0,1.4,0,4,1.3,-1.5
2/27/1987,0,21.8,2.2,0,2.2,1,1.5,-3.8,-9
2/28/1987,0,23.3,0,0,0,3,0.5,-5.3,-11
3/1/1987,0,22.8,0,0,0,1,0,-4.8,-9.5
3/2/1987,0,27,5,0,5,1,-7,-9,-11
3/3/1987,0,26.5,0,0,0,,-4,-8.5,-13
3/4/1987,0,16.5,0,0,0,6,15,1.5,-12
3/5/1987,0,9.2,3.6,3.6,0,0,15.5,8.8,2
3/6/1987,0,13.2,4.8,4.8,0,0,10,4.8,-0.5
3/7/1987,0,17.2,0,0,0,0,6,0.8,-4.5
3/8/1987,0,18.5,0,0,0,0,6,-0.5,-7
3/9/1987,0,18.5,0,0,0,0,6,-0.5,-7
3/10/1987,0,19.3,1,0,1,0,3,-1.3,-5.5
3/11/1987,0,21,2.2,0,2.2,1,-0.5,-3,-5.5
3/12/1987,0,17.2,0.4,0.4,0,3,4.5,0.8,-3
3/13/1987,0,17.5,2.4,1,1.4,0,1,0.5,0
3/14/1987,0,16.2,0,0,0,0,3,1.8,0.5
3/15/1987,0,17.5,0,0,0,0,6,0.5,-5
3/16/1987,0,17,5.6,1,4.6,0,6.5,1,-4.5
3/17/1987,0,14.7,2.6,2.6,0,0,6.5,3.3,0
3/18/1987,0,16,0,0,0,0,6,2,-2
3/19/1987,0,17,0,0,0,0,7,1,-5
3/20/1987,0,15.7,0,0,0,0,8.5,2.3,-4
3/21/1987,0,15,0,0,0,0,9.5,3,-3.5
3/22/1987,0,15,0,0,0,0,11,3,-5
3/23/1987,0,14.2,0,0,0,0,12.5,3.8,-5
3/24/1987,0,14,0.2,0.2,0,0,12,4,-4
3/25/1987,0,14.2,5.8,4,1.8,0,8,3.8,-0.5
3/26/1987,0,15,0.2,0,0.2,2,7,3,-1
3/27/1987,0,20.5,0,0,0,0,2,-2.5,-7
3/28/1987,0,19.3,0,0,0,0,5.5,-1.3,-8
3/29/1987,0,11,0,0,0,0,14.5,7,-0.5
3/30/1987,0,12,0,0,0,0,13.5,6,-1.5
3/31/1987,0,13.2,0,0,0,0,11.5,4.8,-2
4/1/1987,0,11.2,0,0,0,0,17.5,6.8,-4
4/2/1987,0,9,0,0,0,0,21,9,-3
4/3/1987,0,8.7,0.3,0.3,0,0,17,9.3,1.5
4/4/1987,0,10.5,0,0,0,0,14,7.5,1
4/5/1987,0,11.5,1.2,1.2,0,0,14,6.5,-1
4/6/1987,0,9.5,0.4,0.4,0,0,15,8.5,2
4/7/1987,0,10.5,0.4,0.4,0,0,13,7.5,2
4/8/1987,0,12,0,0,0,0,10.5,6,1.5
4/9/1987,0,13.5,1,1,0,0,10,4.5,-1
4/10/1987,0,12.2,0,0,0,0,9.5,5.8,2
4/11/1987,0,13.5,2.6,2.6,0,0,11,4.5,-2
4/12/1987,0,11.5,1.4,1.4,0,0,12,6.5,1
4/13/1987,0,12.7,4.2,4.2,0,0,7.5,5.3,3
4/14/1987,0,10.5,0.4,0.4,0,0,13,7.5,2
4/15/1987,0,12,0,0,0,0,10,6,2
4/16/1987,0,10.5,0,0,0,0,11,7.5,4
4/17/1987,0,15.5,0,0,0,0,7.5,2.5,-2.5
4/18/1987,0,15.7,0,0,0,0,8.5,2.3,-4
4/19/1987,0,14.7,0,0,0,0,11,3.3,-4.5
4/20/1987,0,11.2,0,0,0,0,11.5,6.8,2
4/21/1987,0,11.5,0,0,0,0,10.5,6.5,2.5
4/22/1987,0,14,0,0,0,0,11.5,4,-3.5
4/23/1987,0,12.2,0,0,0,0,14,5.8,-2.5
4/24/1987,0,12.5,0,0,0,0,10,5.5,1
4/25/1987,0,12.5,0,0,0,0,11,5.5,0
4/26/1987,0,12.5,0,0,0,0,14,5.5,-3
4/27/1987,0,6,0,0,0,0,22,12,2
4/28/1987,0,5.7,0,0,0,0,21.5,12.3,3
4/29/1987,0,4.2,0,0,0,0,21,13.8,6.5
4/30/1987,0,3,15.4,15.4,0,0,21,15,9
5/1/1987,0,7.5,3,3,0,0,14,10.5,7
5/2/1987,0,9,0,0,0,0,14.5,9,3.5
5/3/1987,0,8,0,0,0,0,15.5,10,4.5
5/4/1987,0,9.2,0,0,0,0,13.5,8.8,4
5/5/1987,0,9.2,0,0,0,0,17.5,8.8,0
5/6/1987,0,5,0,0,0,0,25,13,1
5/7/1987,0,3.7,0,0,0,0,25.5,14.3,3
5/8/1987,0,3.7,0,0,0,0,24,14.3,4.5
5/9/1987,0,7.5,0,0,0,0,14,10.5,7
5/10/1987,0,8.2,0.8,0.8,0,0,16,9.8,3.5
5/11/1987,0,4.2,3.8,3.8,0,0,19.5,13.8,8
5/12/1987,0,11,0.4,0.4,0,0,11.5,7,2.5
5/13/1987,0,11.5,0,0,0,0,14,6.5,-1
5/14/1987,0,7.5,0.6,0.6,0,0,15.5,10.5,5.5
5/15/1987,0,10.2,0,0,0,0,13.5,7.8,2
5/16/1987,0,9.7,0,0,0,0,16.5,8.3,0
5/17/1987,0,8,0,0,0,0,13,10,7
5/18/1987,0,11.5,0.4,0.4,0,0,11,6.5,2
5/19/1987,0,9.5,0,0,0,0,17,8.5,0
5/20/1987,0,6.2,0,0,0,0,20,11.8,3.5
5/21/1987,0,7.5,0.8,0.8,0,0,19,10.5,2
5/22/1987,0,7.2,5.2,5.2,0,0,15.5,10.8,6
5/23/1987,0,7.2,0,0,0,0,18.5,10.8,3
5/24/1987,0,5.5,0,0,0,0,21.5,12.5,3.5
5/25/1987,0,5,0,0,0,0,23,13,3
5/26/1987,0,2.7,0,0,0,0,25,15.3,5.5
5/27/1987,0,1,0,0,0,0,27,17,7
5/28/1987,0,4.7,17,17,0,0,15.5,13.3,11
5/29/1987,0,6.5,0.2,0.2,0,0,16,11.5,7
5/30/1987,0,4.7,5.4,5.4,0,0,18.5,13.3,8
5/31/1987,0,7,2,2,0,0,15.5,11,6.5
6/1/1987,0,8.5,1.2,1.2,0,0,15,9.5,4
6/2/1987,0,7.7,0,0,0,0,18,10.3,2.5
6/3/1987,0,3,0,0,0,0,21,15,9
6/4/1987,0,1.2,0,0,0,0,26.5,16.8,7
6/5/1987,0,1,1,1,0,0,24,17,10
6/6/1987,0,6.2,0,0,0,0,18.5,11.8,5
6/7/1987,0,3.5,0,0,0,0,25,14.5,4
6/8/1987,0,0,0,0,0,0,30,18,6
6/9/1987,0,1,0.2,0.2,0,0,21,17,13
6/10/1987,0,4.5,0.8,0.8,0,0,17,13.5,10
6/11/1987,0,2.5,3.8,3.8,0,0,19.5,15.5,11.5
6/12/1987,0,3,0.2,0.2,0,0,19,15,11
6/13/1987,0,6.7,0,0,0,0,19.5,11.3,3
6/14/1987,0,6,0,0,0,0,22,12,2
6/15/1987,0,2.2,0,0,0,0,20,15.8,11.5
6/16/1987,0,6,0,0,0,0,20,12,4
6/17/1987,0,4.5,0,0,0,0,22,13.5,5
6/18/1987,0,2.2,0,0,0,0,25,15.8,6.5
6/19/1987,0.3,0,0,0,0,0,27,18.3,9.5
6/20/1987,1.8,0,4,4,0,0,29.5,19.8,10
6/21/1987,0,5.5,4.3,4.3,0,0,15.5,12.5,9.5
6/22/1987,0,5.2,0.6,0.6,0,0,17,12.8,8.5
6/23/1987,0,6.5,0,0,0,0,17,11.5,6
6/24/1987,0,4.5,0,0,0,0,23,13.5,4
6/25/1987,0,1.2,0,0,0,0,25.5,16.8,8
6/26/1987,0,0.7,0,0,0,0,26.5,17.3,8
6/27/1987,1.8,0,0,0,0,0,26.5,19.8,13
6/28/1987,1.5,0,0,0,0,0,30,19.5,9
6/29/1987,2.3,0,0,0,0,0,31.5,20.3,9
6/30/1987,4.8,0,0,0,0,0,29.5,22.8,16
7/1/1987,4,0,0,0,0,0,32,22,12
7/2/1987,1.8,0,0,0,0,0,28.5,19.8,11
7/3/1987,0.5,0,0,0,0,0,27.5,18.5,9.5
7/4/1987,1.3,0,0.2,0.2,0,0,22.5,19.3,16
7/5/1987,0.5,0,0,0,0,0,23,18.5,14
7/6/1987,0,0.5,4.4,4.4,0,0,22.5,17.5,12.5
7/7/1987,0,3,19.2,19.2,0,0,18,15,12
7/8/1987,0,5.5,5.8,5.8,0,0,15,12.5,10
7/9/1987,0,3,0.2,0.2,0,0,19.5,15,10.5
7/10/1987,0,2.2,1.2,1.2,0,0,24.5,15.8,7
7/11/1987,0,1,0,0,0,0,25.5,17,8.5
7/12/1987,2.3,0,0,0,0,0,26.5,20.3,14
7/13/1987,0.8,0,0,0,0,0,27.5,18.8,10
7/14/1987,0,0,0,0,0,0,22,18,14
7/15/1987,0,5.2,0.6,0.6,0,0,19,12.8,6.5
7/16/1987,0,3,2.6,2.6,0,0,21.5,15,8.5
7/17/1987,0,3,0,0,0,0,24,15,6
7/18/1987,0,0.2,0,0,0,0,26.5,17.8,9
7/19/1987,0,0.5,0,0,0,0,27,17.5,8
7/20/1987,0.3,0,2.8,2.8,0,0,22.5,18.3,14
7/21/1987,0,0.7,0,0,0,0,21,17.3,13.5
7/22/1987,0.5,0,0,0,0,0,26.5,18.5,10.5
7/23/1987,1.5,0,0,0,0,0,30,19.5,9
7/24/1987,3.5,0,0,0,0,0,30,21.5,13
7/25/1987,1,0,0.8,0.8,0,0,25.5,19,12.5
7/26/1987,0.8,0,2,2,0,0,25,18.8,12.5
7/27/1987,0.3,0,0,0,0,0,24,18.3,12.5
7/28/1987,0,0.5,0.6,0.6,0,0,25.5,17.5,9.5
7/29/1987,1,0,0,0,0,0,25.5,19,12.5
7/30/1987,0,0.5,2.6,2.6,0,0,24,17.5,11
7/31/1987,0,4,5.6,5.6,0,0,16.5,14,11.5
8/1/1987,0,3.2,2.2,2.2,0,0,18,14.8,11.5
8/2/1987,0,3,1,1,0,0,18,15,12
8/3/1987,0,2,6.2,6.2,0,0,23,16,9
8/4/1987,0,2.7,19.6,19.6,0,0,18,15.3,12.5
8/5/1987,0,0.7,0,0,0,0,24.5,17.3,10
8/6/1987,0.3,0,0,0,0,0,26,18.3,10.5
8/7/1987,1,0,0,0,0,0,27,19,11
8/8/1987,0.5,0,0,0,0,0,26,18.5,11
8/9/1987,0,3.7,1.2,1.2,0,0,19,14.3,9.5
8/10/1987,0,2.5,0,0,0,0,21,15.5,10
8/11/1987,0,5,4.8,4.8,0,0,21,13,5
8/12/1987,0,3.2,2.4,2.4,0,0,19,14.8,10.5
8/13/1987,0,3.2,0.2,0.2,0,0,20.5,14.8,9
8/14/1987,0,5,0,0,0,0,22.5,13,3.5
8/15/1987,0,4.7,1.2,1.2,0,0,17.5,13.3,9
8/16/1987,0,3,0,0,0,0,19,15,11
8/17/1987,0,5.5,0,0,0,0,19,12.5,6
8/18/1987,0,4,0.6,0.6,0,0,18,14,10
8/19/1987,0,7,6.8,6.8,0,0,17.5,11,4.5
8/20/1987,0,8,8.6,8.6,0,0,12,10,8
8/21/1987,0,4.5,0,0,0,0,20,13.5,7
8/22/1987,0,4,0,0,0,0,23,14,5
8/23/1987,0,3.5,0,0,0,0,24,14.5,5
8/24/1987,0,3.2,0,0,0,0,25,14.8,4.5
8/25/1987,0,1.5,0,0,0,0,25,16.5,8
8/26/1987,0,3,0,0,0,0,24.5,15,5.5
8/27/1987,0,1.5,0,0,0,0,22,16.5,11
8/28/1987,0,4,0,0,0,0,18.5,14,9.5
8/29/1987,0,5.5,1,1,0,0,20.5,12.5,4.5
8/30/1987,0,3.5,2.2,2.2,0,0,19,14.5,10
8/31/1987,0.3,0,0,0,0,0,24,18.3,12.5
9/1/1987,0,2.7,8.6,8.6,0,0,19,15.3,11.5
9/2/1987,0,5,0,0,0,0,18,13,8
9/3/1987,0,7,0,0,0,0,17.5,11,4.5
9/4/1987,0,3.7,0,0,0,0,22,14.3,6.5
9/5/1987,0,2.2,0,0,0,0,22.5,15.8,9
9/6/1987,0,5.2,0,0,0,0,22,12.8,3.5
9/7/1987,0,5.7,0,0,0,0,21.5,12.3,3
9/8/1987,0,4,0,0,0,0,23,14,5
9/9/1987,0,1.7,0,0,0,0,24,16.3,8.5
9/10/1987,0,1.7,0,0,0,0,26.5,16.3,6
9/11/1987,0,1.2,0,0,0,0,27,16.8,6.5
9/12/1987,0,1.7,1.6,1.6,0,0,21.5,16.3,11
9/13/1987,0,10.7,0.2,0.2,0,0,14.5,7.3,0
9/14/1987,0,4.2,0.4,0.4,0,0,20.5,13.8,7
9/15/1987,0,8.2,5.2,5.2,0,0,13,9.8,6.5
9/16/1987,0,8.5,0,0,0,0,15.5,9.5,3.5
9/17/1987,0,8.5,0,0,0,0,15.5,9.5,3.5
9/18/1987,0,7,0,0,0,0,17.5,11,4.5
9/19/1987,0,6,0,0,0,0,19.5,12,4.5
9/20/1987,1,0,0,0,0,0,25,19,13
9/21/1987,0.3,0,0,0,0,0,27,18.3,9.5
9/22/1987,0,2.5,0,0,0,0,28,15.5,3
9/23/1987,0,4.2,0,0,0,0,24,13.8,3.5
9/24/1987,0,6,0,0,0,0,23,12,1
9/25/1987,0,5,1.4,1.4,0,0,18,13,8
9/26/1987,0,8.5,0.2,0.2,0,0,15,9.5,4
9/27/1987,0,8,0,0,0,0,16,10,4
9/28/1987,0,7,2.2,2.2,0,0,16,11,6
9/29/1987,0,6.5,0,0,0,0,16,11.5,7
9/30/1987,0,2.2,0,0,0,0,22.5,15.8,9
10/1/1987,0,2.7,0,0,0,0,26,15.3,4.5
10/2/1987,0,3,0.8,0.8,0,0,22.5,15,7.5
10/3/1987,0,5.2,2,2,0,0,16.5,12.8,9
10/4/1987,0,12.5,2.8,2.8,0,0,11,5.5,0
10/5/1987,0,10.7,0,0,0,0,13.5,7.3,1
10/6/1987,0,10,0.4,0.4,0,0,16.5,8,-0.5
10/7/1987,0,8.7,0,0,0,0,12.5,9.3,6
10/8/1987,0,14,0,0,0,0,12,4,-4
10/9/1987,0,14.5,0,0,0,0,12,3.5,-5
10/10/1987,0,11.7,0,0,0,0,16,6.3,-3.5
10/11/1987,0,8,0,0,0,0,20.5,10,-0.5
10/12/1987,0,11.5,0,0,0,0,13,6.5,0
10/13/1987,0,13,0,0,0,0,13.5,5,-3.5
10/14/1987,0,16.5,0,0,0,0,9,1.5,-6
10/15/1987,0,14.5,0,0,0,0,10,3.5,-3
10/16/1987,0,10.7,0,0,0,0,10,7.3,4.5
10/17/1987,0,16,0,0,0,0,8.5,2,-4.5
10/18/1987,0,13.5,0,0,0,0,12,4.5,-3
