LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,ID,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
2013,12,15,,,,M,16.9,,0,3053536.2013.12.15,12/15/2013 0:00,0,,5.8,1.1,-3.7,1,12/15/2013,16.2,B
2013,12,16,,,,M,18,,0,3053536.2013.12.16,12/16/2013 0:00,0,,4.1,0,-4.1,1,12/16/2013,16,B
2013,12,17,,,,M,15.6,,0,3053536.2013.12.17,12/17/2013 0:00,0,,5,2.4,-0.3,1,12/17/2013,15.5,B
2013,12,18,,,,M,29.2,,1.4,3053536.2013.12.18,12/18/2013 0:00,0,,0.2,-11.2,-22.5,1,12/18/2013,14.9,B
2013,12,19,,,,M,35.4,,0.2,3053536.2013.12.19,12/19/2013 0:00,0,,-11.1,-17.4,-23.7,1,12/19/2013,14.4,B
2013,12,20,,,,M,27.4,,1.4,3053536.2013.12.20,12/20/2013 0:00,0,,-6.9,-9.4,-11.8,1,12/20/2013,14.4,B
2013,12,21,,,,M,29.6,,0,3053536.2013.12.21,12/21/2013 0:00,0,,-7.7,-11.6,-15.4,1,12/21/2013,14.9,B
2013,12,22,,,,M,29.2,,0.2,3053536.2013.12.22,12/22/2013 0:00,0,,-4.8,-11.2,-17.5,1,12/22/2013,15.7,B
2013,12,23,,,,M,19.6,,1.5,3053536.2013.12.23,12/23/2013 0:00,0,,2.3,-1.6,-5.4,1,12/23/2013,16.5,B
2013,12,24,,,,M,19.6,,0,3053536.2013.12.24,12/24/2013 0:00,0,,1.1,-1.6,-4.3,1,12/24/2013,16.9,B
2013,12,25,,,,M,18.1,,0,3053536.2013.12.25,12/25/2013 0:00,0,,3.1,-0.1,-3.3,1,12/25/2013,16.8,B
2013,12,26,,,,M,14.7,,0.2,3053536.2013.12.26,12/26/2013 0:00,0,,7,3.3,-0.5,1,12/26/2013,16.4,B
2013,12,27,,,,M,21.4,,2.3,3053536.2013.12.27,12/27/2013 0:00,0,,7.2,-3.4,-13.9,1,12/27/2013,16.1,B
2013,12,28,,,,M,29.3,,0,3053536.2013.12.28,12/28/2013 0:00,0,,-8.3,-11.3,-14.2,1,12/28/2013,15.9,B
2013,12,29,,,,M,21.3,,0.2,3053536.2013.12.29,12/29/2013 0:00,0,,1.9,-3.3,-8.4,1,12/29/2013,15.8,B
2013,12,30,,,,M,23.7,,3.9,3053536.2013.12.30,12/30/2013 0:00,0,,-0.8,-5.7,-10.6,1,12/30/2013,15.7,B
2013,12,31,,,,M,22.7,,0,3053536.2013.12.31,12/31/2013 0:00,0,,1.7,-4.7,-11.1,1,12/31/2013,15.4,B
2014,1,1,,,,M,22.1,,0,3053536.2014.1.1,1/1/2014 0:00,0,,0.6,-4.1,-8.7,1,1/1/2014,14.5,B
2014,1,2,,,,M,16.2,,2.2,3053536.2014.1.2,1/2/2014 0:00,0,,3.9,1.8,-0.4,1,1/2/2014,13.4,B
2014,1,3,,,,M,23.1,,4.2,3053536.2014.1.3,1/3/2014 0:00,0,,-0.1,-5.1,-10.1,1,1/3/2014,12.3,B
2014,1,4,,,,M,32.2,,0.2,3053536.2014.1.4,1/4/2014 0:00,0,,-9,-14.2,-19.3,1,1/4/2014,11.6,B
2014,1,5,,,,M,39.7,,0,3053536.2014.1.5,1/5/2014 0:00,0,,-14.9,-21.7,-28.4,1,1/5/2014,11.4,B
2014,1,6,,,,M,30.9,,0,3053536.2014.1.6,1/6/2014 0:00,0,,-4.7,-12.9,-21.1,1,1/6/2014,11.8,B
2014,1,7,,,,M,26.1,,0,3053536.2014.1.7,1/7/2014 0:00,0,,-5.1,-8.1,-11,1,1/7/2014,12.8,B
2014,1,8,,,,M,22.7,,,3053536.2014.1.8,1/8/2014 0:00,0,,-2.3,-4.7,-7,1,1/8/2014,14,B
2014,1,9,,,,M,21.6,,,3053536.2014.1.9,1/9/2014 0:00,0,,1.1,-3.6,-8.2,1,1/9/2014,14.4,B
2014,1,10,,,,M,20.6,,0,3053536.2014.1.10,1/10/2014 0:00,0,,0.4,-2.6,-5.6,1,1/10/2014,14.5,B
2014,1,11,,,,M,20.4,,12.9,3053536.2014.1.11,1/11/2014 0:00,0,,0.6,-2.4,-5.4,1,1/11/2014,14.8,B
2014,1,12,,,,M,23.2,,0.5,3053536.2014.1.12,1/12/2014 0:00,0,,-1.4,-5.2,-9,1,1/12/2014,15.2,B
2014,1,13,,,,M,19.5,,3.1,3053536.2014.1.13,1/13/2014 0:00,0,,1.7,-1.5,-4.6,1,1/13/2014,15.7,B
2014,1,14,,,,M,16.9,,0,3053536.2014.1.14,1/14/2014 0:00,0,,7,1.1,-4.9,1,1/14/2014,15.7,B
2014,1,15,,,,M,15.4,,0,3053536.2014.1.15,1/15/2014 0:00,0,,7.3,2.6,-2.2,1,1/15/2014,15.7,B
2014,1,16,M,,,M,,,,3053536.2014.1.16,1/16/2014 0:00,,,,,-1.8,1,1/16/2014,15.5,B
2014,1,17,,,,M,17.4,,0,3053536.2014.1.17,1/17/2014 0:00,0,,6.6,0.6,-5.5,1,1/17/2014,15.4,B
2014,1,18,,,,M,20.2,,0,3053536.2014.1.18,1/18/2014 0:00,0,,5.6,-2.2,-10,1,1/18/2014,15.4,B
2014,1,19,,,,M,17.7,,0,3053536.2014.1.19,1/19/2014 0:00,0,,4.9,0.3,-4.3,1,1/19/2014,15.4,B
2014,1,20,,,,M,24.7,,0.2,3053536.2014.1.20,1/20/2014 0:00,0,,0.7,-6.7,-14.1,1,1/20/2014,15.7,B
2014,1,21,,,,M,20.1,,0,3053536.2014.1.21,1/21/2014 0:00,0,,2.3,-2.1,-6.4,1,1/21/2014,15.9,B
2014,1,22,,,,M,19.3,,0.2,3053536.2014.1.22,1/22/2014 0:00,0,,3.8,-1.3,-6.4,1,1/22/2014,15.8,B
2014,1,23,,,,M,16.7,,0,3053536.2014.1.23,1/23/2014 0:00,0,,4.6,1.3,-2.1,1,1/23/2014,15.7,B
2014,1,24,,,,M,18.6,,0,3053536.2014.1.24,1/24/2014 0:00,0,,5.3,-0.6,-6.5,1,1/24/2014,15.6,B
2014,1,25,,,,M,20.3,,0,3053536.2014.1.25,1/25/2014 0:00,0,,3.9,-2.3,-8.4,1,1/25/2014,15.2,B
2014,1,26,,,,M,21.9,,0.2,3053536.2014.1.26,1/26/2014 0:00,0,,1,-3.9,-8.8,1,1/26/2014,14.6,B
,,,,,,,,,,,,,,,,,,1/27/2014,13.4,B
2014,1,28,,,,M,29.3,,0,3053536.2014.1.28,1/28/2014 0:00,0,,-0.2,-11.3,-22.4,1,1/28/2014,12.8,B
2014,1,29,,,,M,24.2,,0.3,3053536.2014.1.29,1/29/2014 0:00,0,,-2.3,-6.2,-10.1,1,1/29/2014,12.6,B
2014,1,30,,,,M,34.8,,0.2,3053536.2014.1.30,1/30/2014 0:00,0,,-9,-16.8,-24.6,1,1/30/2014,11.7,B
2014,1,31,,,,M,34.9,,0,3053536.2014.1.31,1/31/2014 0:00,0,,-8.5,-16.9,-25.2,1,1/31/2014,11.1,B
2014,2,1,,,,M,35.8,,0,3053536.2014.2.1,2/1/2014 0:00,0,,-7.7,-17.8,-27.8,1,2/1/2014,11.1,B
2014,2,2,,,,M,31.4,,0,3053536.2014.2.2,2/2/2014 0:00,0,,-6.8,-13.4,-20,1,2/2/2014,10.8,B
2014,2,3,,,,M,31.9,,0,3053536.2014.2.3,2/3/2014 0:00,0,,-9.1,-13.9,-18.6,1,2/3/2014,10.2,B
2014,2,4,,,,M,39.4,,0,3053536.2014.2.4,2/4/2014 0:00,0,,-17.4,-21.4,-25.4,1,2/4/2014,9.9,B
2014,2,5,,,,M,44.7,,0.2,3053536.2014.2.5,2/5/2014 0:00,0,,-17.7,-26.7,-35.7,1,2/5/2014,9.69,B
2014,2,6,,,,M,41,,0,3053536.2014.2.6,2/6/2014 0:00,0,,-11.3,-23,-34.7,1,2/6/2014,9.59,B
2014,2,7,,,,M,40.1,,0,3053536.2014.2.7,2/7/2014 0:00,0,,-9.5,-22.1,-34.7,1,2/7/2014,9.6,B
2014,2,8,,,,M,37.8,,0,3053536.2014.2.8,2/8/2014 0:00,0,,-11.5,-19.8,-28,1,2/8/2014,9.96,B
2014,2,9,,,,M,39,,0,3053536.2014.2.9,2/9/2014 0:00,0,,-8.3,-21,-33.6,1,2/9/2014,10.3,B
2014,2,10,,,,M,33.4,,2,3053536.2014.2.10,2/10/2014 0:00,0,,-3.5,-15.4,-27.3,1,2/10/2014,10.5,B
2014,2,11,,,,M,34.1,,0.9,3053536.2014.2.11,2/11/2014 0:00,0,,-12.5,-16.1,-19.6,1,2/11/2014,10.9,B
2014,2,12,,,,M,23.2,,2.3,3053536.2014.2.12,2/12/2014 0:00,0,,4.3,-5.2,-14.7,1,2/12/2014,11.7,B
2014,2,13,,,,M,19.1,,0.2,3053536.2014.2.13,2/13/2014 0:00,0,,6.2,-1.1,-8.3,1,2/13/2014,12.2,B
,,,,,,,,,,,,,,,,,,2/14/2014,12.3,B
2014,2,15,,,,M,18.7,,0,3053536.2014.2.15,2/15/2014 0:00,0,,5.4,-0.7,-6.7,1,2/15/2014,12,B
2014,2,16,,,,M,18.1,,0.8,3053536.2014.2.16,2/16/2014 0:00,0,,3.2,-0.1,-3.4,1,2/16/2014,11.8,B
2014,2,17,,,,M,19.1,,0,3053536.2014.2.17,2/17/2014 0:00,0,,3.2,-1.1,-5.4,1,2/17/2014,11.7,B
2014,2,18,,,,M,24.2,,0,3053536.2014.2.18,2/18/2014 0:00,0,,2.5,-6.2,-14.8,1,2/18/2014,11.6,B
2014,2,19,,,,M,20.4,,2.1,3053536.2014.2.19,2/19/2014 0:00,0,,2.3,-2.4,-7,1,2/19/2014,11.3,B
2014,2,20,,,,M,22.6,,0.2,3053536.2014.2.20,2/20/2014 0:00,0,,1.1,-4.6,-10.3,1,2/20/2014,10.4,B
2014,2,21,,,,M,29.7,,0,3053536.2014.2.21,2/21/2014 0:00,0,,-5,-11.7,-18.4,1,2/21/2014,9.52,B
,,,,,,,,,,,,,,,,,,2/22/2014,9.3,B
2014,2,23,,,,M,37.8,,0,3053536.2014.2.23,2/23/2014 0:00,0,,-13.8,-19.8,-25.7,1,2/23/2014,9.4,B
2014,2,24,,,,M,37.4,,0.2,3053536.2014.2.24,2/24/2014 0:00,0,,-5.2,-19.4,-33.6,1,2/24/2014,9.57,B
2014,2,25,,,,M,33.1,,0,3053536.2014.2.25,2/25/2014 0:00,0,,0.2,-15.1,-30.4,1,2/25/2014,9.63,B
2014,2,26,,,,M,28.4,,0,3053536.2014.2.26,2/26/2014 0:00,0,,5.3,-10.4,-26,1,2/26/2014,9.53,B
2014,2,27,,,,M,28.5,,0,3053536.2014.2.27,2/27/2014 0:00,0,,0.1,-10.5,-21,1,2/27/2014,8.55,B
2014,2,28,,,,M,33.7,,0,3053536.2014.2.28,2/28/2014 0:00,0,,-11.1,-15.7,-20.2,1,2/28/2014,7.91,B
2014,3,1,,,,M,40.3,,0,3053536.2014.3.1,3/1/2014 0:00,0,,-16.7,-22.3,-27.8,1,3/1/2014,7.99,B
2014,3,2,,,,M,42.6,,0,3053536.2014.3.2,3/2/2014 0:00,0,,-18.3,-24.6,-30.9,1,3/2/2014,8.12,B
2014,3,3,,,,M,38.2,,1.7,3053536.2014.3.3,3/3/2014 0:00,0,,-17.1,-20.2,-23.3,1,3/3/2014,8.37,B
2014,3,4,,,,M,34.4,,1.3,3053536.2014.3.4,3/4/2014 0:00,0,,-11.2,-16.4,-21.6,1,3/4/2014,8.78,B
2014,3,5,,,,M,33.4,,1.5,3053536.2014.3.5,3/5/2014 0:00,0,,-10.5,-15.4,-20.3,1,3/5/2014,9.14,B
2014,3,6,,,,M,30.6,,3.4,3053536.2014.3.6,3/6/2014 0:00,0,,-10.5,-12.6,-14.6,1,3/6/2014,9.48,B
2014,3,7,,,,M,21.3,,0.4,3053536.2014.3.7,3/7/2014 0:00,0,,5.4,-3.3,-11.9,1,3/7/2014,9.77,B
2014,3,8,,,,M,13.8,,0,3053536.2014.3.8,3/8/2014 0:00,0,,6.1,4.2,2.3,1,3/8/2014,9.51,B
2014,3,9,,,,M,15.4,,2.4,3053536.2014.3.9,3/9/2014 0:00,0,,7.1,2.6,-1.9,1,3/9/2014,9.51,B
2014,3,10,,,,M,17.5,,0.2,3053536.2014.3.10,3/10/2014 0:00,0,,6.7,0.5,-5.7,1,3/10/2014,9.45,B
2014,3,11,,,,M,18.1,,0,3053536.2014.3.11,3/11/2014 0:00,0,,7.4,-0.1,-7.5,1,3/11/2014,9.52,B
2014,3,12,,,,M,14.6,,0,3053536.2014.3.12,3/12/2014 0:00,0,,10.3,3.4,-3.6,1,3/12/2014,9.59,B
2014,3,13,,,,M,16.5,,0,3053536.2014.3.13,3/13/2014 0:00,0,,7.2,1.5,-4.2,1,3/13/2014,9.54,B
2014,3,14,,,,M,16.2,,0.3,3053536.2014.3.14,3/14/2014 0:00,0,,7.2,1.8,-3.6,1,3/14/2014,9.63,B
2014,3,15,,,,M,16.7,,1.7,3053536.2014.3.15,3/15/2014 0:00,0,,6.1,1.3,-3.6,1,3/15/2014,9.81,B
2014,3,16,,,,M,16.9,,3.3,3053536.2014.3.16,3/16/2014 0:00,0,,3.5,1.1,-1.4,1,3/16/2014,9.7,B
2014,3,17,,,,M,16.6,,0,3053536.2014.3.17,3/17/2014 0:00,0,,5.3,1.4,-2.5,1,3/17/2014,9.75,B
2014,3,18,,,,M,19.9,,0.2,3053536.2014.3.18,3/18/2014 0:00,0,,4.4,-1.9,-8.2,1,3/18/2014,9.74,B
2014,3,19,,,,M,18.2,,0,3053536.2014.3.19,3/19/2014 0:00,0,,6.2,-0.2,-6.6,1,3/19/2014,9.71,B
2014,3,20,,,,M,22.1,,4,3053536.2014.3.20,3/20/2014 0:00,0,,0.1,-4.1,-8.2,1,3/20/2014,9.61,B
2014,3,21,,,,M,26.4,,0.2,3053536.2014.3.21,3/21/2014 0:00,0,,-5.3,-8.4,-11.4,1,3/21/2014,9.57,B
2014,3,22,,,,M,29.4,,0,3053536.2014.3.22,3/22/2014 0:00,0,,-3.8,-11.4,-18.9,1,3/22/2014,9.57,B
2014,3,23,,,,M,25,,0,3053536.2014.3.23,3/23/2014 0:00,0,,-2.8,-7,-11.2,1,3/23/2014,9.59,B
2014,3,24,,,,M,24.9,,0,3053536.2014.3.24,3/24/2014 0:00,0,,-1.9,-6.9,-11.8,1,3/24/2014,9.61,B
2014,3,25,,,,M,24.5,,1.3,3053536.2014.3.25,3/25/2014 0:00,0,,-1.5,-6.5,-11.5,1,3/25/2014,9.46,B
,,,,,,,,,,,,,,,,,,3/26/2014,9.59,B
2014,3,27,,,,M,25.3,,0.4,3053536.2014.3.27,3/27/2014 0:00,0,,-3.8,-7.3,-10.8,1,3/27/2014,9.66,B
2014,3,28,,,,M,22.3,,0.2,3053536.2014.3.28,3/28/2014 0:00,0,,5.6,-4.3,-14.1,1,3/28/2014,9.49,B
2014,3,29,,,,M,21.3,,4,3053536.2014.3.29,3/29/2014 0:00,0,,-0.9,-3.3,-5.7,1,3/29/2014,9.48,B
2014,3,30,,,,M,24,,2.2,3053536.2014.3.30,3/30/2014 0:00,0,,-3.4,-6,-8.5,1,3/30/2014,9.6,B
2014,3,31,,,,M,21.5,,0.2,3053536.2014.3.31,3/31/2014 0:00,0,,5.2,-3.5,-12.1,1,3/31/2014,9.64,B
2014,4,1,,,,M,21.2,,0,3053536.2014.4.1,4/1/2014 0:00,0,,6.8,-3.2,-13.1,1,4/1/2014,9.63,B
2014,4,2,,,,M,21.8,,3.4,3053536.2014.4.2,4/2/2014 0:00,0,,1.8,-3.8,-9.3,1,4/2/2014,9.73,B
2014,4,3,,,,M,17.5,,0,3053536.2014.4.3,4/3/2014 0:00,0,,7.2,0.5,-6.3,1,4/3/2014,9.97,B
2014,4,4,,,,M,14.4,,0,3053536.2014.4.4,4/4/2014 0:00,0,,9.4,3.6,-2.3,1,4/4/2014,10.3,B
2014,4,5,,,,M,14.8,,0,3053536.2014.4.5,4/5/2014 0:00,0,,8.4,3.2,-2.1,1,4/5/2014,10.8,B
2014,4,6,,,,M,14.1,,0,3053536.2014.4.6,4/6/2014 0:00,0,,7.5,3.9,0.2,1,4/6/2014,11.4,B
2014,4,7,,,,M,11.8,,0,3053536.2014.4.7,4/7/2014 0:00,0,,12.2,6.2,0.1,1,4/7/2014,11.9,B
2014,4,8,,,,M,9.3,,1.8,3053536.2014.4.8,4/8/2014 0:00,0,,14.8,8.7,2.5,1,4/8/2014,12.2,B
2014,4,9,,,,M,16.6,,0.2,3053536.2014.4.9,4/9/2014 0:00,0,,6.3,1.4,-3.5,1,4/9/2014,12.2,B
2014,4,10,,,,M,13.1,,0,3053536.2014.4.10,4/10/2014 0:00,0,,10.7,4.9,-0.9,1,4/10/2014,12.1,B
2014,4,11,,,,M,12.9,,0,3053536.2014.4.11,4/11/2014 0:00,0,,11.9,5.1,-1.8,1,4/11/2014,12,B
,,,,,,,,,,,,,,,,,,4/12/2014,11.8,B
2014,4,13,,,,M,17.4,,0,3053536.2014.4.13,4/13/2014 0:00,0,,12.3,0.6,-11.1,1,4/13/2014,11.7,B
,,,,,,,,,,,,,,,,,,4/14/2014,11.8,B
,,,,,,,,,,,,,,,,,,4/15/2014,12.1,B
,,,,,,,,,,,,,,,,,,4/16/2014,12.6,B
,,,,,,,,,,,,,,,,,,4/17/2014,13.3,B
2014,4,18,,,,M,12.9,,1.7,3053536.2014.4.18,4/18/2014 0:00,0,,10.7,5.1,-0.5,1,4/18/2014,14.1,B
2014,4,19,,,,M,12.9,,0.2,3053536.2014.4.19,4/19/2014 0:00,0,,12.9,5.1,-2.7,1,4/19/2014,15.2,E
,,,,,,,,,,,,,,,,,,4/20/2014,16.4,E
2014,4,21,,,,M,12,,0,3053536.2014.4.21,4/21/2014 0:00,0,,14.5,6,-2.5,1,4/21/2014,17.2,E
2014,4,22,,,,M,14.8,,3.3,3053536.2014.4.22,4/22/2014 0:00,0,,9.7,3.2,-3.4,1,4/22/2014,17.2,E
2014,4,23,,,,M,14.4,,0.7,3053536.2014.4.23,4/23/2014 0:00,0,,9.1,3.6,-1.9,1,4/23/2014,16.5,E
2014,4,24,,,,M,15.1,,0.2,3053536.2014.4.24,4/24/2014 0:00,0,,13.3,2.9,-7.5,1,4/24/2014,15.7,E
2014,4,25,,,,M,12.5,,0,3053536.2014.4.25,4/25/2014 0:00,0,,13.7,5.5,-2.7,1,4/25/2014,15.3,E
2014,4,26,,,,M,15.6,,0.6,3053536.2014.4.26,4/26/2014 0:00,0,,7.9,2.4,-3.2,1,4/26/2014,15.4,E
2014,4,27,,,,M,13.4,,0,3053536.2014.4.27,4/27/2014 0:00,0,,13.3,4.6,-4.1,1,4/27/2014,15.9,E
2014,4,28,,,,M,13.7,,0,3053536.2014.4.28,4/28/2014 0:00,0,,12.8,4.3,-4.3,1,4/28/2014,16,E
2014,4,29,,,,M,12.7,,0.2,3053536.2014.4.29,4/29/2014 0:00,0,,17.2,5.3,-6.6,1,4/29/2014,15.6,E
2014,4,30,,,,M,8.7,,0,3053536.2014.4.30,4/30/2014 0:00,0,,21.5,9.3,-2.9,1,4/30/2014,16,E
2014,5,1,,,,M,5.9,,0,3053536.2014.5.1,5/1/2014 0:00,0,,22.2,12.1,2,1,5/1/2014,17.5,A
2014,5,2,,,,M,11.6,,0,3053536.2014.5.2,5/2/2014 0:00,0,,11.7,6.4,1,1,5/2/2014,22.9,
2014,5,3,,,,M,17.9,,0.5,3053536.2014.5.3,5/3/2014 0:00,0,,1.1,0.1,-1,1,5/3/2014,24.4,
2014,5,4,,,,M,15.5,,0,3053536.2014.5.4,5/4/2014 0:00,0,,6.9,2.5,-2,1,5/4/2014,20.2,
2014,5,5,,,,M,13,,0,3053536.2014.5.5,5/5/2014 0:00,0,,12,5,-2.1,1,5/5/2014,18.4,
2014,5,6,,,,M,17.5,,0.3,3053536.2014.5.6,5/6/2014 0:00,0,,5.9,0.5,-4.9,1,5/6/2014,17.6,
2014,5,7,,,,M,15.9,,0,3053536.2014.5.7,5/7/2014 0:00,0,,14.1,2.1,-10,1,5/7/2014,16.5,
2014,5,8,,,,M,11.1,,0,3053536.2014.5.8,5/8/2014 0:00,0,,16.9,6.9,-3.1,1,5/8/2014,16.3,
2014,5,9,,,,M,11.2,,0.2,3053536.2014.5.9,5/9/2014 0:00,0,,12.5,6.8,1,1,5/9/2014,17.2,
2014,5,10,,,,M,14.1,,0,3053536.2014.5.10,5/10/2014 0:00,0,,13,3.9,-5.2,1,5/10/2014,17.9,
2014,5,11,,,,M,17.9,,0,3053536.2014.5.11,5/11/2014 0:00,0,,15.9,0.1,-15.8,1,5/11/2014,17.7,
2014,5,12,M,,,M,,,0,3053536.2014.5.12,5/12/2014 0:00,,,,,,1,5/12/2014,18.1,
2014,5,13,M,,,M,,,,3053536.2014.5.13,5/13/2014 0:00,,,,,,1,5/13/2014,20.1,
2014,5,14,M,,,M,,,,3053536.2014.5.14,5/14/2014 0:00,,,,,,1,5/14/2014,24.8,
2014,5,15,M,,,M,,,0.2,3053536.2014.5.15,5/15/2014 0:00,,,,,,1,5/15/2014,34.4,
2014,5,16,M,,,M,,,,3053536.2014.5.16,5/16/2014 0:00,,,,,,1,5/16/2014,49.7,
2014,5,17,M,,,M,,,1,3053536.2014.5.17,5/17/2014 0:00,,,,,,1,5/17/2014,60.8,
2014,5,18,,,,M,7.1,,,3053536.2014.5.18,5/18/2014 0:00,0,,15.4,10.9,6.4,1,5/18/2014,80.2,
2014,5,19,,,,M,7.9,,,3053536.2014.5.19,5/19/2014 0:00,0,,16.8,10.1,3.3,1,5/19/2014,103,
2014,5,20,,,,M,6,,0.2,3053536.2014.5.20,5/20/2014 0:00,0,,21.3,12,2.6,1,5/20/2014,105,
2014,5,21,,,,M,6,,,3053536.2014.5.21,5/21/2014 0:00,0,,20.1,12,3.8,1,5/21/2014,120,
2014,5,22,,,,M,3.3,,0,3053536.2014.5.22,5/22/2014 0:00,0,,21.7,14.7,7.6,1,5/22/2014,147,
2014,5,23,,,,M,2.8,,0,3053536.2014.5.23,5/23/2014 0:00,0,,21.2,15.2,9.2,1,5/23/2014,192,
2014,5,24,,,,M,7.7,,,3053536.2014.5.24,5/24/2014 0:00,0,,18.5,10.3,2.1,1,5/24/2014,275,
2014,5,25,,,,M,7,,,3053536.2014.5.25,5/25/2014 0:00,0,,16.9,11,5.1,1,5/25/2014,246,
2014,5,26,,,,M,7.5,,,3053536.2014.5.26,5/26/2014 0:00,0,,14.8,10.5,6.2,1,5/26/2014,207,
2014,5,27,,,,M,8.7,,2.9,3053536.2014.5.27,5/27/2014 0:00,0,,15.2,9.3,3.3,1,5/27/2014,195,
2014,5,28,,,,M,12.2,,,3053536.2014.5.28,5/28/2014 0:00,0,,10.2,5.8,1.3,1,5/28/2014,187,
2014,5,29,,,,M,7.8,,0,3053536.2014.5.29,5/29/2014 0:00,0,,16.8,10.2,3.5,1,5/29/2014,170,
2014,5,30,,,,M,4.6,,,3053536.2014.5.30,5/30/2014 0:00,0,,19.6,13.4,7.1,1,5/30/2014,154,
2014,5,31,,,,M,7.6,,0,3053536.2014.5.31,5/31/2014 0:00,0,,21.6,10.4,-0.9,1,5/31/2014,160,
2014,6,1,,,,M,8.1,,0.3,3053536.2014.6.1,6/1/2014 0:00,0,,19.3,9.9,0.4,1,6/1/2014,178,
2014,6,2,,,,M,6,,,3053536.2014.6.2,6/2/2014 0:00,0,,23.1,12,0.9,1,6/2/2014,194,
2014,6,3,,,,M,7.4,,,3053536.2014.6.3,6/3/2014 0:00,0,,20.1,10.6,1.1,1,6/3/2014,220,
2014,6,4,,,,M,10.5,,3.8,3053536.2014.6.4,6/4/2014 0:00,0,,14.5,7.5,0.5,1,6/4/2014,237,
2014,6,5,,,,M,11.3,,0,3053536.2014.6.5,6/5/2014 0:00,0,,11.9,6.7,1.5,1,6/5/2014,225,A
2014,6,6,,,,M,10.4,,0.2,3053536.2014.6.6,6/6/2014 0:00,0,,18.5,7.6,-3.3,1,6/6/2014,195,A
2014,6,7,,,,M,9,,0,3053536.2014.6.7,6/7/2014 0:00,0,,20.1,9,-2.1,1,6/7/2014,161,A
2014,6,8,,,,M,4.9,,4.3,3053536.2014.6.8,6/8/2014 0:00,0,,20.4,13.1,5.7,1,6/8/2014,151,
2014,6,9,,,,M,7.6,,3.6,3053536.2014.6.9,6/9/2014 0:00,0,,15.1,10.4,5.6,1,6/9/2014,210,
2014,6,10,,,,M,9.8,,0,3053536.2014.6.10,6/10/2014 0:00,0,,16.5,8.2,-0.2,1,6/10/2014,211,
2014,6,11,,,,M,7.6,,0,3053536.2014.6.11,6/11/2014 0:00,0,,21.7,10.4,-0.9,1,6/11/2014,177,A
2014,6,12,,,,M,5.3,,0,3053536.2014.6.12,6/12/2014 0:00,0,,21.7,12.7,3.7,1,6/12/2014,177,
2014,6,13,,,,M,4.5,,0,3053536.2014.6.13,6/13/2014 0:00,0,,18.7,13.5,8.3,1,6/13/2014,183,
2014,6,14,,,,M,6.4,,0.2,3053536.2014.6.14,6/14/2014 0:00,0,,20.5,11.6,2.7,1,6/14/2014,204,
2014,6,15,,,,M,6,,1.1,3053536.2014.6.15,6/15/2014 0:00,0,,15.7,12,8.2,1,6/15/2014,221,
2014,6,16,,,,M,6.9,,1.3,3053536.2014.6.16,6/16/2014 0:00,0,,14.6,11.1,7.6,1,6/16/2014,233,
2014,6,17,,,,M,6.2,,0,3053536.2014.6.17,6/17/2014 0:00,0,,21.5,11.8,2.1,1,6/17/2014,224,
2014,6,18,,,,M,5.5,,0,3053536.2014.6.18,6/18/2014 0:00,0,,24.1,12.5,0.9,1,6/18/2014,219,
2014,6,19,,,,M,2.4,,0,3053536.2014.6.19,6/19/2014 0:00,0,,24.7,15.6,6.5,1,6/19/2014,245,
2014,6,20,,,,M,3,,0,3053536.2014.6.20,6/20/2014 0:00,0,,22.1,15,7.9,1,6/20/2014,290,
2014,6,21,,,,M,3.9,,3.5,3053536.2014.6.21,6/21/2014 0:00,0,,21.6,14.1,6.6,1,6/21/2014,301,
2014,6,22,,,,M,5.8,,0.2,3053536.2014.6.22,6/22/2014 0:00,0,,25.4,12.2,-1,1,6/22/2014,273,
2014,6,23,,,,M,2.5,,0,3053536.2014.6.23,6/23/2014 0:00,0,,27.8,15.5,3.1,1,6/23/2014,265,
2014,6,24,,,,M,1.5,,3.3,3053536.2014.6.24,6/24/2014 0:00,0,,24.8,16.5,8.1,1,6/24/2014,289,
2014,6,25,,,,M,2.6,,3.6,3053536.2014.6.25,6/25/2014 0:00,0,,22.7,15.4,8,1,6/25/2014,317,
2014,6,26,,,,M,5,,0.2,3053536.2014.6.26,6/26/2014 0:00,0,,25.5,13,0.5,1,6/26/2014,307,
2014,6,27,,,,M,3.9,,0,3053536.2014.6.27,6/27/2014 0:00,0,,23.6,14.1,4.5,1,6/27/2014,278,
2014,6,28,,,,M,1.1,,0,3053536.2014.6.28,6/28/2014 0:00,0,,22.7,16.9,11.1,1,6/28/2014,267,
2014,6,29,,,,M,4,,0.4,3053536.2014.6.29,6/29/2014 0:00,0,,17.2,14,10.7,1,6/29/2014,266,
2014,6,30,,,,M,2.5,,1.3,3053536.2014.6.30,6/30/2014 0:00,0,,21.8,15.5,9.2,1,6/30/2014,251,
