LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
7/23/2003,,,1.8,0,,,1,,,0,30.5,19.8,9,1,267,,2003,7,23
7/24/2003,,,1.3,0,,,3,,,0,26.7,19.3,11.9,1,260,,2003,7,24
7/25/2003,,,0,3.4,,,0,,,0,24.8,14.6,4.4,1,239,,2003,7,25
7/26/2003,,,0,1.7,,,0,,,0,30.2,16.3,2.3,1,220,,2003,7,26
7/27/2003,,,0.1,0,,,0,,,0,30.6,18.1,5.5,1,215,,2003,7,27
7/28/2003,,,0.4,0,,,0,,,0,30.2,18.4,6.5,1,235,,2003,7,28
7/29/2003,,,2.5,0,,,0,,,0,32.1,20.5,8.9,1,238,A,2003,7,29
7/30/2003,,,1.4,0,,,0,,,0,33.2,19.4,5.5,1,240,,2003,7,30
7/31/2003,,,3.7,0,,,0,,,0,33.8,21.7,9.5,1,244,,2003,7,31
8/1/2003,,,2.7,0,,,0,,,0,33,20.7,8.3,1,252,,2003,8,1
8/2/2003,,,0,0,,,0,,,0,29.2,18,6.8,1,262,,2003,8,2
8/3/2003,,,0,1.1,,,0,,,0,29.9,16.9,3.8,1,244,,2003,8,3
8/4/2003,,,0,0.1,,,0,,,0,26.7,17.9,9,1,231,,2003,8,4
8/5/2003,,,0.8,0,,,0.2,,,0,29.6,18.8,8,1,220,,2003,8,5
8/6/2003,,,0,2.2,,,3.1,,,0,24.2,15.8,7.4,1,226,A,2003,8,6
8/7/2003,,,0,2.6,,,1.6,,,0,22.4,15.4,8.3,1,224,,2003,8,7
8/8/2003,,,0,2.1,,,0,,,0,25.4,15.9,6.3,1,213,,2003,8,8
8/9/2003,,,1.3,0,,,0,,,0,29.3,19.3,9.2,1,208,,2003,8,9
8/10/2003,,,0,1.6,,,2.2,,,0,23.8,16.4,9,1,218,,2003,8,10
8/11/2003,,,0,2.1,,,4.8,,,0,24.7,15.9,7,1,238,,2003,8,11
8/12/2003,,,0,4.5,,,2,,,0,21.4,13.5,5.5,1,217,,2003,8,12
8/13/2003,,,0,2.8,,,0,,,0,25,15.2,5.4,1,189,,2003,8,13
8/14/2003,,,0,2.3,,,0,,,0,27.5,15.7,3.9,1,175,,2003,8,14
8/15/2003,,,2.4,0,,,0,,,0,33,20.4,7.7,1,175,,2003,8,15
8/16/2003,,,2.2,0,,,0,,,0,30.8,20.2,9.6,1,185,,2003,8,16
8/17/2003,,,0.4,0,,,0,,,0,27.1,18.4,9.6,1,192,,2003,8,17
8/18/2003,,,0,1.1,,,0,,,0,26.9,16.9,6.9,1,196,,2003,8,18
8/19/2003,,,0,2.8,,,1.5,,,0,26,15.2,4.3,1,201,,2003,8,19
8/20/2003,,,0,4.7,,,0,,,0,23.2,13.3,3.4,1,175,,2003,8,20
8/21/2003,,,0,2.5,,,1.6,,,0,25.5,15.5,5.5,1,158,,2003,8,21
8/22/2003,,,0,1,,,0.2,,,0,24.9,17,9,1,170,,2003,8,22
8/23/2003,,,0,6.4,,,0.6,,,0,16.8,11.6,6.4,1,183,A,2003,8,23
8/24/2003,,,0,7.8,,,0,,,0,21.3,10.2,-0.9,1,143,,2003,8,24
8/25/2003,,,0,7.4,,,0.4,,,0,16.7,10.6,4.5,1,123,,2003,8,25
8/26/2003,,,0,1.2,,,0.4,,,0,26.2,16.8,7.3,1,118,,2003,8,26
8/27/2003,,,0,7.3,,,4.4,,,0,19.3,10.7,2.1,1,137,A,2003,8,27
8/28/2003,,,0,4.8,,,2,,,0,19.6,13.2,6.8,1,136,,2003,8,28
8/29/2003,,,0,2.9,,,0,,,0,25.1,15.1,5,1,126,,2003,8,29
8/30/2003,,,0,1.4,,,0,,,0,27.6,16.6,5.5,1,124,,2003,8,30
8/31/2003,,,0,1.2,,,0,,,0,26.5,16.8,7,1,131,,2003,8,31
9/1/2003,,,0,4.7,,,0,,,0,22.6,13.3,3.9,1,135,,2003,9,1
9/2/2003,,,0,4,,,0,,,0,28.2,14,-0.2,1,123,A,2003,9,2
9/3/2003,,,0,1.5,,,0,,,0,30.8,16.5,2.1,1,125,,2003,9,3
9/4/2003,,,0,1.9,,,0,,,0,28.4,16.1,3.8,1,141,A,2003,9,4
9/5/2003,,,0,2.1,,,0,,,0,27.1,15.9,4.7,1,145,A,2003,9,5
9/6/2003,,,0,0.4,,,0,,,0,29.8,17.6,5.4,1,142,,2003,9,6
9/7/2003,,,0,5,,,0,,,0,22.6,13,3.4,1,142,,2003,9,7
9/8/2003,,,0,11.2,,,1.2,,,0,11.8,6.8,1.8,1,140,,2003,9,8
9/9/2003,,,0,6.2,,,0,,,0,18.6,11.8,4.9,1,109,,2003,9,9
9/10/2003,,,0,9,,,0,,,0,19.9,9,-2,1,95,,2003,9,10
9/11/2003,,,0,6.4,,,2.7,,,0,16.2,11.6,6.9,1,89.3,A,2003,9,11
9/12/2003,,,0,8.4,,,0.4,,,0,12.9,9.6,6.2,1,86.7,,2003,9,12
9/13/2003,,,0,9.5,,,0,,,0,15.3,8.5,1.6,1,71.6,,2003,9,13
9/14/2003,,,0,6,,,1.8,,,0,17.1,12,6.9,1,66.3,,2003,9,14
9/15/2003,,,0,12.7,,,1,,,0,10.8,5.3,-0.2,1,65.9,,2003,9,15
9/16/2003,,,0,16,,,1,,,0,3.4,2,0.6,1,61.6,,2003,9,16
9/17/2003,,,0,13.8,,,0,,,0,9.6,4.2,-1.3,1,55.2,,2003,9,17
9/18/2003,,,0,13.1,,,0.6,,,0,12,4.9,-2.2,1,50.6,,2003,9,18
9/19/2003,,,0,8.3,,,0.6,,,0,15.9,9.7,3.4,1,48.5,A,2003,9,19
9/20/2003,,,0,8.6,,,0,,,0,15.7,9.4,3.1,1,49,A,2003,9,20
9/21/2003,,,0,12.3,,,0,,,0,15.4,5.7,-4.1,1,45.7,A,2003,9,21
9/22/2003,,,0,6.5,,,0.6,,,0,16.1,11.5,6.8,1,43.8,,2003,9,22
9/23/2003,,,0,13.6,,,0.2,,,0,12.8,4.4,-4.1,1,56.3,,2003,9,23
9/24/2003,,,0,12.7,,,0,,,0,15.5,5.3,-5,1,51.9,,2003,9,24
9/25/2003,,,0,7,,,0,,,0,18.7,11,3.3,1,48.5,,2003,9,25
9/26/2003,,,0,7.9,,,0,,,0,19.6,10.1,0.5,1,48.3,,2003,9,26
9/27/2003,,,0,3.4,,,0,,,0,19.4,14.6,9.8,1,45.2,,2003,9,27
9/28/2003,,,0,10.6,,,0,,,0,16.7,7.4,-1.9,1,45.8,,2003,9,28
9/29/2003,,,0,9.5,,,0,,,0,15.9,8.5,1,1,46.7,,2003,9,29
9/30/2003,,,0,9.1,,,0,,,0,22.4,8.9,-4.7,1,46.1,,2003,9,30
10/1/2003,,,0,5.9,,,0,,,,23.6,12.1,0.5,1,44,,2003,10,1
10/2/2003,,,0,6.1,,,0,,,,22.8,11.9,1,1,42.9,,2003,10,2
10/3/2003,,,0,3.9,,,0,,,,26.7,14.1,1.5,1,42.9,,2003,10,3
10/4/2003,,,0,4.3,,,0,,,,25.8,13.7,1.5,1,43.5,,2003,10,4
10/5/2003,,,0,4.7,,,0,,,,26,13.3,0.5,1,43.8,,2003,10,5
10/6/2003,,,0,5,,,0,,,,24.8,13,1.2,1,44.1,,2003,10,6
10/7/2003,,,0,9.7,,,1,,,,15.2,8.3,1.3,1,49.1,,2003,10,7
10/8/2003,,,0,12,,,0.7,,,,13.3,6,-1.4,1,57.3,A,2003,10,8
10/9/2003,,,0,12.1,,,0.4,,,,9.5,5.9,2.3,1,50.5,,2003,10,9
10/10/2003,,,0,11.8,,,0,,,,10.8,6.2,1.5,1,43.9,,2003,10,10
10/11/2003,,,0,15.3,,,0,,,,9.6,2.7,-4.2,1,39.3,,2003,10,11
10/12/2003,,,0,12.4,,,1.5,,,,11.1,5.6,0.1,1,36.9,,2003,10,12
10/13/2003,,,0,11.4,,,1.6,,,,10.4,6.6,2.8,1,35.9,,2003,10,13
10/14/2003,,,0,14.5,,,0,,,,10,3.5,-3,1,34.2,,2003,10,14
10/15/2003,,,0,19.4,,,0,,,,7.3,-1.4,-10,1,31.8,,2003,10,15
10/16/2003,,,0,18.1,,,1.6,,,,6,-0.1,-6.1,1,30.5,,2003,10,16
10/17/2003,,,0,13.3,,,13.4,,,,6.1,4.7,3.2,1,37.2,,2003,10,17
10/18/2003,,,0,8.5,,,2.5,,,,14.4,9.5,4.6,1,73.6,,2003,10,18
10/19/2003,,,0,10.5,,,1.8,,,,13.7,7.5,1.2,1,87.5,,2003,10,19
10/20/2003,,,0,15.1,,,5.7,,,,5.6,2.9,0.1,1,73.3,,2003,10,20
10/21/2003,,,0,7.4,,,0,,,,17.8,10.6,3.4,1,91.9,,2003,10,21
10/22/2003,,,0,6.8,,,2,,,,21.1,11.2,1.3,1,100,,2003,10,22
10/23/2003,,,0,9.9,,,2,,,,12.2,8.1,3.9,1,197,,2003,10,23
10/24/2003,,,0,14.6,,,0,,,,6.9,3.4,-0.2,1,172,,2003,10,24
10/25/2003,,,0,13.8,,,5.5,,,,7.5,4.2,0.9,1,116,A,2003,10,25
10/26/2003,,,0,6.7,,,0,,,,17.6,11.3,4.9,1,96.1,,2003,10,26
10/27/2003,,,0,7.5,,,0,,,,14.7,10.5,6.3,1,91.2,,2003,10,27
10/28/2003,,,0,15.4,,,18,,,,6.8,2.6,-1.6,1,87.8,,2003,10,28
10/29/2003,,,0,22.3,,,7,,,,-1.5,-4.3,-7.1,1,80.5,,2003,10,29
10/30/2003,,,0,30.4,,,0,,,,-7,-12.4,-17.7,1,57.7,B,2003,10,30
10/31/2003,,,0,30.5,,,1.5,,,,-4.9,-12.5,-20,1,46.5,B,2003,10,31
11/1/2003,,,0,22.1,,,2,,,4,-1,-4.1,-7.2,1,36,B,2003,11,1
11/2/2003,,,0,24.2,,,1.8,,,5,-2.7,-6.2,-9.6,1,30,B,2003,11,2
11/3/2003,,,0,29.3,,,1.5,,,5,-7.1,-11.3,-15.5,1,31,B,2003,11,3
11/4/2003,,,0,32.5,,,0,,,4,-5,-14.5,-23.9,1,32,B,2003,11,4
11/5/2003,,,0,31.3,,,0,,,5,-4.3,-13.3,-22.3,1,30.5,B,2003,11,5
11/6/2003,,,0,28.3,,,0,,,5,-1.3,-10.3,-19.2,1,33.6,B,2003,11,6
11/7/2003,,,0,27.2,,,0,,,5,0.1,-9.2,-18.5,1,32.8,B,2003,11,7
11/8/2003,,,0,25.8,,,0,,,5,2,-7.8,-17.5,1,32.6,B,2003,11,8
11/9/2003,,,0,22.9,,,0,,,5,5.8,-4.9,-15.6,1,32.1,B,2003,11,9
11/10/2003,,,0,18.8,,,1.6,,,5,4,-0.8,-5.6,1,35.2,B,2003,11,10
11/11/2003,,,0,18.5,,,1.7,,,6,3.4,-0.5,-4.4,1,36.5,B,2003,11,11
11/12/2003,,,0,18.8,,,0,,,6,4.3,-0.8,-5.8,1,34.9,B,2003,11,12
11/13/2003,,,0,16.9,,,0,,,6,7.6,1.1,-5.5,1,34.3,B,2003,11,13
11/14/2003,,,0,19.2,,,0,,,6,7.7,-1.2,-10,1,32.5,B,2003,11,14
11/15/2003,,,0,20.5,,,0,,,5,6.1,-2.5,-11.1,1,32,B,2003,11,15
11/16/2003,,,0,19.3,,,0,,,6,4.8,-1.3,-7.3,1,31.9,B,2003,11,16
11/17/2003,,,0,17.8,,,0,,,6,5,0.2,-4.7,1,31.6,B,2003,11,17
11/18/2003,,,0,19.5,,,7.2,,,6,2.4,-1.5,-5.4,1,30.7,B,2003,11,18
11/19/2003,,,0,26.1,,,2,,,14,-4.2,-8.1,-12,1,29.6,B,2003,11,19
11/20/2003,,,0,31.5,,,0,,,14,-11.7,-13.5,-15.3,1,28,B,2003,11,20
11/21/2003,,,0,35.9,,,0,,,12,-11.9,-17.9,-23.8,1,24.4,B,2003,11,21
11/22/2003,,,0,37,,,0,,,12,-10.9,-19,-27,1,20.3,B,2003,11,22
11/23/2003,,,0,25.1,,,3.3,,,12,-2.9,-7.1,-11.3,1,23.8,B,2003,11,23
11/24/2003,,,0,23.8,,,0,,,13,-2.5,-5.8,-9.1,1,26.6,B,2003,11,24
11/25/2003,,,0,23.6,,,0,,,14,-1.4,-5.6,-9.7,1,26.1,B,2003,11,25
11/26/2003,,,0,23.9,,,0,,,14,-1.4,-5.9,-10.3,1,26.2,B,2003,11,26
11/27/2003,,,0,23.7,,,0,,,14,1.2,-5.7,-12.5,1,26.5,B,2003,11,27
11/28/2003,,,0,18.8,,,3.8,,,14,2.2,-0.8,-3.7,1,26.7,B,2003,11,28
11/29/2003,,,0,21.8,,,1.7,,,21,0.5,-3.8,-8.1,1,26,B,2003,11,29
11/30/2003,,,0,26,,,0,,,20,-0.4,-8,-15.6,1,24.7,B,2003,11,30
12/1/2003,,,0,30.8,,,0,,,19,-6,-12.8,-19.5,1,24.1,B,2003,12,1
12/2/2003,,,0,26.3,,,0,,,18,3.6,-8.3,-20.2,1,24.8,B,2003,12,2
12/3/2003,,,0,19.9,,,1,,,17,6.9,-1.9,-10.7,1,26.1,B,2003,12,3
12/4/2003,,,0,33.6,,,0,,,16,-9.8,-15.6,-21.4,1,25,B,2003,12,4
12/5/2003,,,0,21.6,,,0.7,,,17,2.9,-3.6,-10,1,25.5,B,2003,12,5
12/6/2003,,,0,19.6,,,3,,,17,4.1,-1.6,-7.2,1,25.4,B,2003,12,6
12/7/2003,,,0,25.4,,,0,,,17,-4.6,-7.4,-10.2,1,24.9,B,2003,12,7
12/8/2003,,,0,28.6,,,0,,,17,-8.8,-10.6,-12.3,1,23.6,B,2003,12,8
12/9/2003,,,0,29.1,,,0,,,17,-3.5,-11.1,-18.7,1,23,B,2003,12,9
12/10/2003,,,0,37.3,,,0,,,17,-11.8,-19.3,-26.8,1,22,B,2003,12,10
12/11/2003,,,0,33.8,,,0,,,17,-6.2,-15.8,-25.3,1,21.2,B,2003,12,11
12/12/2003,,,0,27.2,,,0,,,17,-3.5,-9.2,-14.9,1,20.5,B,2003,12,12
12/13/2003,,,0,28.6,,,0,,,17,-5.1,-10.6,-16.1,1,21.8,B,2003,12,13
12/14/2003,,,0,24.5,,,0,,,17,-1.4,-6.5,-11.5,1,23.2,B,2003,12,14
12/15/2003,,,0,21.9,,,0,,,17,1.2,-3.9,-9,1,22.2,B,2003,12,15
12/16/2003,,,0,17.1,,,0,,,17,2.6,0.9,-0.9,1,24,B,2003,12,16
12/17/2003,,,0,18.6,,,0.8,,,17,4.5,-0.6,-5.7,1,23.5,B,2003,12,17
12/18/2003,,,0,21.2,,,0,,,17,1.4,-3.2,-7.8,1,22,B,2003,12,18
12/19/2003,,,0,21.7,,,0,,,17,2.2,-3.7,-9.5,1,21.2,B,2003,12,19
12/20/2003,,,0,20.6,,,0,,,17,4,-2.6,-9.1,1,20.5,B,2003,12,20
12/21/2003,,,0,17.3,,,0,,,17,5.7,0.7,-4.4,1,20.3,B,2003,12,21
12/22/2003,,,0,23.5,,,0,,,17,0.8,-5.5,-11.8,1,19,B,2003,12,22
12/23/2003,,,0,23.2,,,0,,,17,4.3,-5.2,-14.7,1,17,B,2003,12,23
12/24/2003,,,0,20,,,0,,,17,4.1,-2,-8.1,1,15.1,B,2003,12,24
12/25/2003,,,0,22.8,,,0,,,16,1.5,-4.8,-11.1,1,14,B,2003,12,25
12/26/2003,,,0,26.5,,,0,,,17,-1.9,-8.5,-15.1,1,13,B,2003,12,26
12/27/2003,,,0,32.9,,,0,,,16,-7.8,-14.9,-22,1,11.5,B,2003,12,27
12/28/2003,,,0,35.2,,,0,,,16,-11.3,-17.2,-23,1,11,B,2003,12,28
12/29/2003,,,0,36.6,,,0,,,17,-11.3,-18.6,-25.9,1,11.3,B,2003,12,29
12/30/2003,,,0,31.6,,,0,,,17,-6.2,-13.6,-21,1,11.5,B,2003,12,30
12/31/2003,,,0,31,,,0,,,17,-6.3,-13,-19.6,1,11.4,B,2003,12,31
1/1/2004,,,0,33,,,1.2,,,18,-12.4,-15,-17.5,1,12.6,B,2004,1,1
1/2/2004,,,0,39,,,0,,,18,-17.4,-21,-24.5,1,12.7,B,2004,1,2
1/3/2004,,,0,47.2,,,0,,,18,-22.3,-29.2,-36.1,1,12.3,B,2004,1,3
1/4/2004,,,0,43.9,,,0,,,18,-21.3,-25.9,-30.5,1,12.1,B,2004,1,4
1/5/2004,,,0,44.3,,,0,,,18,-19.9,-26.3,-32.6,1,11.8,B,2004,1,5
1/6/2004,,,0,42.9,,,0,,,18,-16.9,-24.9,-32.9,1,11.5,B,2004,1,6
1/7/2004,,,0,30.7,,,1.1,,,18,-8.5,-12.7,-16.9,1,12,B,2004,1,7
1/8/2004,,,0,24.7,,,0,,,18,0.2,-6.7,-13.5,1,12.7,B,2004,1,8
1/9/2004,,,0,24,,,0,,,18,0.4,-6,-12.4,1,13.5,B,2004,1,9
1/10/2004,,,0,17.5,,,0,,,18,5.5,0.5,-4.5,1,14,B,2004,1,10
1/11/2004,,,0,20.9,,,0,,,18,3.5,-2.9,-9.3,1,13.7,B,2004,1,11
1/12/2004,,,0,21.7,,,0,,,18,2.3,-3.7,-9.6,1,13.3,B,2004,1,12
1/13/2004,,,0,17.9,,,0,,,18,5.9,0.1,-5.8,1,13.5,B,2004,1,13
1/14/2004,,,0,14.4,,,1.4,,,19,7.7,3.6,-0.6,1,14.2,B,2004,1,14
1/15/2004,,,0,15.8,,,0.7,,,17,6.5,2.2,-2.2,1,15,B,2004,1,15
1/16/2004,,,0,17.9,,,0,,,16,6.2,0.1,-6.1,1,14.4,B,2004,1,16
1/17/2004,,,0,17.1,,,0,,,17,4.7,0.9,-2.9,1,14,B,2004,1,17
1/18/2004,,,0,19.1,,,0,,,17,3.6,-1.1,-5.8,1,13.8,B,2004,1,18
1/19/2004,,,0,18.1,,,0,,,17,3.4,-0.1,-3.5,1,13.6,B,2004,1,19
1/20/2004,,,0,20.8,,,0,,,17,1.6,-2.8,-7.2,1,13.5,B,2004,1,20
1/21/2004,,,0,18.9,,,0,,,17,1.9,-0.9,-3.7,1,14,B,2004,1,21
1/22/2004,,,0,16,,,0,,,17,4.5,2,-0.6,1,13.8,B,2004,1,22
1/23/2004,,,0,20.5,,,1.9,,,17,3.2,-2.5,-8.1,1,13,B,2004,1,23
1/24/2004,,,0,30.9,,,0,,,17,-6.1,-12.9,-19.7,1,12,B,2004,1,24
1/25/2004,,,0,40.3,,,0,,,17,-19.7,-22.3,-24.8,1,10.5,B,2004,1,25
1/26/2004,,,0,45.6,,,0.7,,,17,-24.8,-27.6,-30.3,1,9.7,B,2004,1,26
1/27/2004,,,0,50,,,2.4,,,17,-26.8,-32,-37.2,1,9,B,2004,1,27
1/28/2004,,,0,43.1,,,2.4,,,18,-22.9,-25.1,-27.3,1,9.5,B,2004,1,28
1/29/2004,,,0,38.1,,,0,,,22,-15.7,-20.1,-24.5,1,10,B,2004,1,29
1/30/2004,,,0,35.7,,,6.2,,,24,-15.3,-17.7,-20.1,1,10.5,B,2004,1,30
1/31/2004,,,0,33.8,,,0,,,33,-10,-15.8,-21.5,1,10.3,B,2004,1,31
2/1/2004,,,0,34.5,,,0,,,31,-7.1,-16.5,-25.8,1,10.2,B,2004,2,1
2/2/2004,,,0,37.8,,,0,,,30,-9.1,-19.8,-30.4,1,10,B,2004,2,2
2/3/2004,,,0,32.8,,,0,,,30,-4.9,-14.8,-24.7,1,10.5,B,2004,2,3
2/4/2004,,,0,23.2,,,1.3,,,30,-0.3,-5.2,-10,1,11,B,2004,2,4
2/5/2004,,,0,29.7,,,0,,,29,-1.8,-11.7,-21.6,1,11.7,B,2004,2,5
2/6/2004,,,0,20.9,,,0.7,,,29,4,-2.9,-9.8,1,12.2,B,2004,2,6
2/7/2004,,,0,19.1,,,0,,,29,1.8,-1.1,-4,1,12.4,B,2004,2,7
2/8/2004,,,0,17.9,,,0,,,29,3.6,0.1,-3.4,1,12.3,B,2004,2,8
2/9/2004,,,0,20.2,,,0,,,28,3.3,-2.2,-7.7,1,12.1,B,2004,2,9
2/10/2004,,,0,22.1,,,0,,,27,2.7,-4.1,-10.9,1,12,B,2004,2,10
2/11/2004,,,0,25.8,,,0,,,27,3.8,-7.8,-19.4,1,11.9,B,2004,2,11
2/12/2004,,,0,22.7,,,0,,,27,7.5,-4.7,-16.8,1,12.4,B,2004,2,12
2/13/2004,,,0,25.2,,,1.8,,,26,0,-7.2,-14.3,1,12,B,2004,2,13
2/14/2004,,,0,25.5,,,0,,,27,1.9,-7.5,-16.9,1,11.7,B,2004,2,14
2/15/2004,,,0,20.4,,,0,,,28,4.7,-2.4,-9.5,1,11.5,B,2004,2,15
2/16/2004,,,0,21,,,0,,,27,5.2,-3,-11.1,1,11.2,B,2004,2,16
2/17/2004,,,0,17.6,,,0.7,,,26,6.5,0.4,-5.8,1,11,B,2004,2,17
2/18/2004,,,0,20.8,,,0,,,28,5.7,-2.8,-11.2,1,10.8,B,2004,2,18
2/19/2004,,,0,16.8,,,0,,,28,5.8,1.2,-3.4,1,10.5,B,2004,2,19
2/20/2004,,,0,17.2,,,0,,,28,5.5,0.8,-4,1,10.3,B,2004,2,20
2/21/2004,,,0,19.4,,,0,,,27,8,-1.4,-10.7,1,10.1,B,2004,2,21
2/22/2004,,,0,22,,,0,,,27,8.2,-4,-16.1,1,10,B,2004,2,22
2/23/2004,,,0,21.9,,,0,,,27,9.6,-3.9,-17.4,1,10.3,B,2004,2,23
2/24/2004,,,0,19.3,,,0,,,27,8.4,-1.3,-10.9,1,10.7,B,2004,2,24
2/25/2004,,,0,17.8,,,0,,,27,8.8,0.2,-8.5,1,10.8,A,2004,2,25
2/26/2004,,,0,20.9,,,0,,,26,2.4,-2.9,-8.1,1,10.7,A,2004,2,26
2/27/2004,,,0,18.9,,,0,,,26,7.8,-0.9,-9.5,1,10.6,,2004,2,27
2/28/2004,,,0,17.1,,,2.1,,,30,4.9,0.9,-3.2,1,10.5,,2004,2,28
2/29/2004,,,0,18.4,,,0.8,,,27,4.9,-0.4,-5.6,1,10.4,,2004,2,29
3/1/2004,,,0,24.5,,,0,,,27,2.4,-6.5,-15.4,1,10.1,B,2004,3,1
3/2/2004,,,0,25.1,,,1.2,,,28,-3.1,-7.1,-11.1,1,10.1,B,2004,3,2
3/3/2004,,,0,28,,,0.7,,,28,-2.8,-10,-17.1,1,10,B,2004,3,3
3/4/2004,,,0,22.3,,,1.1,,,28,-0.5,-4.3,-8.1,1,9.88,B,2004,3,4
3/5/2004,,,0,21.8,,,0,,,28,1.7,-3.8,-9.3,1,10.1,B,2004,3,5
3/6/2004,,,0,21,,,0,,,28,1.4,-3,-7.4,1,9.89,,2004,3,6
3/7/2004,,,0,13.9,,,0,,,28,9.3,4.1,-1.1,1,9.72,,2004,3,7
3/8/2004,,,0,10.7,,,0,,,27,13.3,7.3,1.2,1,9.82,,2004,3,8
3/9/2004,,,0,15.3,,,1.2,,,23,9.4,2.7,-4,1,10.9,,2004,3,9
3/10/2004,,,0,17.9,,,0,,,20,6.1,0.1,-5.9,1,10.9,B,2004,3,10
3/11/2004,,,0,14.1,,,0,,,20,10.5,3.9,-2.8,1,10.8,,2004,3,11
3/12/2004,,,0,15.4,,,0,,,19,6.8,2.6,-1.6,1,10.8,,2004,3,12
3/13/2004,,,0,18.6,,,0.6,,,18,6.3,-0.6,-7.5,1,10.6,,2004,3,13
3/14/2004,,,0,15.7,,,0,,,18,6.1,2.3,-1.5,1,10.4,,2004,3,14
3/15/2004,,,0,16,,,0,,,17,6.8,2,-2.8,1,10.2,,2004,3,15
3/16/2004,,,0,14.4,,,0.2,,,16,8,3.6,-0.8,1,10.1,,2004,3,16
3/17/2004,,,0,16.7,,,0,,,15,5.2,1.3,-2.6,1,10.2,,2004,3,17
3/18/2004,,,0,17.5,,,5.8,,,15,4,0.5,-3.1,1,10.3,,2004,3,18
3/19/2004,,,0,17.8,,,0,,,15,4.7,0.2,-4.4,1,10,,2004,3,19
3/20/2004,,,0,19.1,,,0,,,13,6.9,-1.1,-9.1,1,9.78,,2004,3,20
3/21/2004,,,0,18.3,,,0,,,12,6.4,-0.3,-7,1,9.6,,2004,3,21
3/22/2004,,,0,11.7,,,0,,,9,14.2,6.3,-1.6,1,10.3,,2004,3,22
3/23/2004,,,0,14,,,1.1,,,3,11.7,4,-3.7,1,10.7,,2004,3,23
3/24/2004,,,0,13.5,,,0,,,3,9.9,4.5,-1,1,11,,2004,3,24
3/25/2004,,,0,15.5,,,3,,,2,9,2.5,-4.1,1,11.2,,2004,3,25
3/26/2004,,,0,16.3,,,0,,,3,8.5,1.7,-5.2,1,10.8,,2004,3,26
3/27/2004,,,0,15.8,,,0,,,3,7.4,2.2,-3,1,10.8,,2004,3,27
3/28/2004,,,0,12.7,,,0,,,4,13.2,5.3,-2.7,1,10.7,,2004,3,28
3/29/2004,,,0,10,,,0,,,3,20.8,8,-4.8,1,11.6,,2004,3,29
3/30/2004,,,0,8.8,,,1,,,2,20.5,9.2,-2.1,1,13.4,,2004,3,30
3/31/2004,,,0,16.3,,,5,,,3,7.1,1.7,-3.8,1,15.8,,2004,3,31
4/1/2004,,,0,17.8,,,0,,,3,9.5,0.2,-9.2,1,14.8,,2004,4,1
4/2/2004,,,0,14.3,,,0,,,3,16.2,3.7,-8.8,1,13.2,,2004,4,2
4/3/2004,,,0,11.1,,,0,,,3,21.9,6.9,-8.1,1,13.2,,2004,4,3
4/4/2004,,,0,11.5,,,1,,,2,15,6.5,-2,1,14.5,,2004,4,4
4/5/2004,,,0,11.4,,,0,,,3,16.7,6.6,-3.6,1,15.3,,2004,4,5
4/6/2004,,,0,12.3,,,0,,,2,14.4,5.7,-3.1,1,15,,2004,4,6
4/7/2004,,,0,13.5,,,0,,,3,16.4,4.5,-7.5,1,14.8,,2004,4,7
4/8/2004,,,0,11.6,,,2,,,4,13,6.4,-0.3,1,15.3,,2004,4,8
4/9/2004,,,0,12,,,0,,,3,15.8,6,-3.9,1,14.7,,2004,4,9
4/10/2004,,,0,12.6,,,0,,,2,18.1,5.4,-7.4,1,14.4,,2004,4,10
4/11/2004,,,0,7.8,,,0,,,2,21.1,10.2,-0.8,1,15.2,,2004,4,11
4/12/2004,,,0,8.4,,,0,,,3,21.3,9.6,-2.1,1,17.5,,2004,4,12
4/13/2004,,,0,13.5,,,2.1,,,1,7.5,4.5,1.5,1,19.8,,2004,4,13
4/14/2004,,,0,17.4,,,0,,,2,2,0.6,-0.8,1,21.9,,2004,4,14
4/15/2004,,,0,19.5,,,0.7,,,3,0.9,-1.5,-3.8,1,20.7,,2004,4,15
4/16/2004,,,0,19.3,,,0,,,3,4.1,-1.3,-6.6,1,18,,2004,4,16
4/17/2004,,,0,17.3,,,3,,,4,10,0.7,-8.6,1,16.5,,2004,4,17
4/18/2004,,,0,14.9,,,1.2,,,3,11.8,3.1,-5.7,1,15.8,,2004,4,18
4/19/2004,,,0,12.8,,,0,,,3,11.2,5.2,-0.9,1,15.6,,2004,4,19
4/20/2004,,,0,11.9,,,0,,,3,12.5,6.1,-0.3,1,15.3,,2004,4,20
4/21/2004,,,0,12.2,,,0,,,3,15.1,5.8,-3.5,1,15.3,,2004,4,21
4/22/2004,,,0,10.6,,,0,,,3,16.4,7.4,-1.7,1,15.5,,2004,4,22
4/23/2004,,,0,11.3,,,2.6,,,3,14.4,6.7,-1.1,1,16.5,,2004,4,23
4/24/2004,,,0,14.8,,,0,,,2,9.1,3.2,-2.8,1,17.4,,2004,4,24
